,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Brunson,38:16,12,22,.545,4,8,.500,4,5,.800,0,5,5,8,1,1,0,2,32,+24,Miami Heat,New York Knicks,2024-01-27
1,OG Anunoby,33:33,8,14,.571,2,5,.400,1,3,.333,0,1,1,4,2,0,1,2,19,+13,Miami Heat,New York Knicks,2024-01-27
2,Julius Randle,32:05,6,14,.429,3,4,.750,4,4,1.000,3,6,9,3,0,0,4,2,19,+3,Miami Heat,New York Knicks,2024-01-27
3,Donte DiVincenzo,19:37,4,10,.400,3,6,.500,0,0,,1,0,1,2,1,0,0,1,11,0,Miami Heat,New York Knicks,2024-01-27
4,Isaiah Hartenstein,15:37,2,2,1.000,0,0,,0,0,,2,4,6,1,0,0,0,2,4,+1,Miami Heat,New York Knicks,2024-01-27
6,Josh Hart,32:02,5,7,.714,2,3,.667,2,2,1.000,1,8,9,5,0,0,1,1,14,+30,Miami Heat,New York Knicks,2024-01-27
7,Precious Achiuwa,31:12,2,7,.286,0,0,,0,0,,3,7,10,1,1,2,0,2,4,+19,Miami Heat,New York Knicks,2024-01-27
8,Quentin Grimes,24:21,3,6,.500,2,5,.400,4,8,.500,1,3,4,1,1,0,0,2,12,+10,Miami Heat,New York Knicks,2024-01-27
9,Miles McBride,9:44,3,4,.750,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,1,9,-8,Miami Heat,New York Knicks,2024-01-27
10,Jericho Sims,1:12,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-4,Miami Heat,New York Knicks,2024-01-27
11,Ryan Arcidiacono,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-4,Miami Heat,New York Knicks,2024-01-27
12,Malachi Flynn,1:10,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,Miami Heat,New York Knicks,2024-01-27
13,Evan Fournier,0:0,Miami Heat,New York Knicks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
