,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,38:09,9,23,.391,2,5,.400,7,7,1.000,0,4,4,5,0,1,4,2,27,-6,Indiana Pacers,Philadelphia76ers,2023-11-14
1,Joel Embiid,37:40,11,22,.500,0,4,.000,17,17,1.000,3,9,12,6,3,0,5,4,39,-9,Indiana Pacers,Philadelphia76ers,2023-11-14
2,Tobias Harris,36:49,11,17,.647,0,1,.000,0,1,.000,0,7,7,3,1,0,1,3,22,-8,Indiana Pacers,Philadelphia76ers,2023-11-14
3,De'Anthony Melton,35:08,8,13,.615,4,6,.667,10,10,1.000,1,3,4,3,1,0,2,5,30,-9,Indiana Pacers,Philadelphia76ers,2023-11-14
4,Robert Covington,16:16,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,1,0,2,2,-1,Indiana Pacers,Philadelphia76ers,2023-11-14
6,Patrick Beverley,27:30,1,3,.333,0,2,.000,0,0,,0,5,5,2,0,0,0,5,2,-9,Indiana Pacers,Philadelphia76ers,2023-11-14
7,Danuel House Jr.,18:01,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,3,0,+12,Indiana Pacers,Philadelphia76ers,2023-11-14
8,Marcus Morris,17:40,1,4,.250,0,2,.000,0,0,,0,3,3,1,0,0,0,1,2,-5,Indiana Pacers,Philadelphia76ers,2023-11-14
9,Paul Reed,10:20,1,1,1.000,0,0,,0,0,,1,0,1,1,0,1,1,1,2,+3,Indiana Pacers,Philadelphia76ers,2023-11-14
10,Furkan Korkmaz,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+2,Indiana Pacers,Philadelphia76ers,2023-11-14
11,KJ Martin,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Indiana Pacers,Philadelphia76ers,2023-11-14
12,Mo Bamba,0:0,Indiana Pacers,Philadelphia76ers,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jaden Springer,0:0,Indiana Pacers,Philadelphia76ers,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
