,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Bam Adebayo,39:22,.710,.643,.000,.357,8.5,31.3,19.3,15.7,2.5,0.0,11.0,20.6,138,104,6.0,Miami Heat,Philadelphia76ers,2024-02-14
1,Tyler Herro,38:05,.473,.457,.348,.130,2.9,19.4,10.8,30.0,0.0,0.0,11.0,32.0,99,111,-4.7,Miami Heat,Philadelphia76ers,2024-02-14
2,Duncan Robinson,32:43,.874,.864,.636,.091,0.0,3.8,1.8,18.5,1.5,0.0,14.9,18.3,143,110,6.3,Miami Heat,Philadelphia76ers,2024-02-14
3,Caleb Martin,25:10,.405,.333,.444,.222,4.4,0.0,2.3,15.8,3.9,0.0,9.2,19.3,95,106,-4.5,Miami Heat,Philadelphia76ers,2024-02-14
4,Nikola Jović,14:06,.750,.750,1.000,.000,0.0,26.2,12.5,26.5,0.0,0.0,50.0,12.7,93,110,-4.7,Miami Heat,Philadelphia76ers,2024-02-14
6,Haywood Highsmith,36:29,.576,.538,.769,.154,3.1,3.4,3.2,3.7,2.7,2.6,6.7,18.2,113,106,1.2,Miami Heat,Philadelphia76ers,2024-02-14
7,Jaime Jaquez Jr.,32:02,.500,.500,.167,.000,10.5,23.1,16.4,13.6,3.1,0.0,7.7,18.1,112,104,-0.6,Miami Heat,Philadelphia76ers,2024-02-14
8,Kevin Love,11:46,.500,.500,.500,.000,9.5,52.3,29.8,10.8,0.0,0.0,0.0,7.6,136,107,-2.4,Miami Heat,Philadelphia76ers,2024-02-14
9,Jamal Cain,10:15,.347,.000,.500,1.000,0.0,12.0,5.7,11.1,4.8,0.0,25.8,16.9,70,102,-5.7,Miami Heat,Philadelphia76ers,2024-02-14
10,Thomas Bryant,0:0,Miami Heat,Philadelphia76ers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Orlando Robinson,0:0,Miami Heat,Philadelphia76ers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cole Swider,0:0,Miami Heat,Philadelphia76ers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Alondes Williams,0:0,Miami Heat,Philadelphia76ers,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
