,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paolo Banchero,32:07,5,12,.417,0,1,.000,4,4,1.000,1,7,8,6,0,1,3,0,14,-12,Philadelphia76ers,Orlando Magic,2024-01-19
1,Jalen Suggs,24:43,5,13,.385,2,5,.400,4,4,1.000,0,2,2,2,1,1,1,1,16,-11,Philadelphia76ers,Orlando Magic,2024-01-19
2,Chuma Okeke,20:04,3,4,.750,1,1,1.000,1,2,.500,0,1,1,0,1,0,1,3,8,-8,Philadelphia76ers,Orlando Magic,2024-01-19
3,Goga Bitadze,15:35,1,2,.500,0,1,.000,0,0,,0,2,2,1,1,1,1,4,2,-12,Philadelphia76ers,Orlando Magic,2024-01-19
4,Caleb Houstan,15:17,0,3,.000,0,2,.000,0,0,,2,0,2,0,0,0,1,0,0,+3,Philadelphia76ers,Orlando Magic,2024-01-19
6,Wendell Carter Jr.,26:02,9,13,.692,1,2,.500,6,7,.857,6,5,11,0,0,0,3,4,25,+2,Philadelphia76ers,Orlando Magic,2024-01-19
7,Joe Ingles,22:14,3,6,.500,3,3,1.000,0,0,,0,1,1,3,0,0,0,2,9,-6,Philadelphia76ers,Orlando Magic,2024-01-19
8,Markelle Fultz,22:00,3,6,.500,0,0,,1,1,1.000,1,0,1,3,0,0,1,3,7,-9,Philadelphia76ers,Orlando Magic,2024-01-19
9,Cole Anthony,20:35,0,5,.000,0,1,.000,3,3,1.000,0,1,1,3,0,0,4,3,3,-12,Philadelphia76ers,Orlando Magic,2024-01-19
10,Anthony Black,12:41,1,2,.500,1,2,.500,4,4,1.000,0,3,3,3,0,1,0,2,7,-2,Philadelphia76ers,Orlando Magic,2024-01-19
11,Jonathan Isaac,12:40,3,7,.429,1,3,.333,0,0,,1,2,3,1,0,1,0,0,7,-3,Philadelphia76ers,Orlando Magic,2024-01-19
12,Moritz Wagner,6:23,1,1,1.000,0,0,,2,2,1.000,0,0,0,2,0,0,0,0,4,-5,Philadelphia76ers,Orlando Magic,2024-01-19
13,Jett Howard,3:13,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,0,Philadelphia76ers,Orlando Magic,2024-01-19
14,Trevelin Queen,3:13,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,Philadelphia76ers,Orlando Magic,2024-01-19
15,Kevon Harris,3:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,0,Philadelphia76ers,Orlando Magic,2024-01-19
