,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Mikal Bridges,35:03,.755,.711,.211,.263,0.0,15.6,7.3,30.9,0.0,2.3,4.5,26.1,152,116,14.0,Brooklyn Nets,Atlanta Hawks,2023-12-06
1,Cameron Johnson,30:14,.654,.654,.462,.000,3.2,18.0,10.1,14.9,1.6,0.0,0.0,17.7,140,113,6.1,Brooklyn Nets,Atlanta Hawks,2023-12-06
2,Spencer Dinwiddie,28:16,.320,.289,.263,.158,3.4,3.9,3.6,19.7,1.7,2.9,9.0,32.5,75,115,-9.5,Brooklyn Nets,Atlanta Hawks,2023-12-06
3,Nic Claxton,28:13,.296,.200,.000,.800,6.8,30.9,18.1,16.5,1.7,2.9,0.0,9.9,104,107,0.2,Brooklyn Nets,Atlanta Hawks,2023-12-06
4,Cam Thomas,26:53,.300,.300,.200,.000,0.0,4.1,1.9,4.7,0.0,0.0,33.3,23.0,43,121,-22.5,Brooklyn Nets,Atlanta Hawks,2023-12-06
6,Dorian Finney-Smith,30:03,.750,.750,.600,.000,6.4,10.9,8.5,0.0,1.6,2.7,9.1,15.1,135,113,3.3,Brooklyn Nets,Atlanta Hawks,2023-12-06
7,Dennis Smith Jr.,21:34,.707,.571,.000,.714,8.9,5.1,7.1,26.1,4.4,0.0,0.0,17.6,165,110,11.1,Brooklyn Nets,Atlanta Hawks,2023-12-06
8,Royce O'Neale,20:36,.436,.417,.667,.333,0.0,15.9,7.4,12.2,2.3,0.0,0.0,13.8,105,112,-2.5,Brooklyn Nets,Atlanta Hawks,2023-12-06
9,Day'Ron Sharpe,19:05,.556,.600,.000,1.000,20.1,34.3,26.8,0.0,0.0,8.5,29.4,22.0,92,106,-8.8,Brooklyn Nets,Atlanta Hawks,2023-12-06
10,Harry Giles,0:0,Brooklyn Nets,Atlanta Hawks,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Lonnie Walker IV,Not With Team,Brooklyn Nets,Atlanta Hawks,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Trendon Watford,0:0,Brooklyn Nets,Atlanta Hawks,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
