,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Luka Dončić,46:08,.448,.365,.346,.462,4.5,23.1,12.7,52.6,2.1,2.1,8.8,30.8,115,119,5.5,Sacramento Kings,Dallas Mavericks,2024-01-27
1,Grant Williams,38:22,.800,.781,.625,.125,8.2,17.4,12.2,11.8,3.8,2.5,0.0,18.2,163,115,14.8,Sacramento Kings,Dallas Mavericks,2024-01-27
2,Josh Green,33:26,.557,.556,.667,.222,0.0,12.0,5.3,19.3,0.0,0.0,16.8,14.7,106,126,-5.0,Sacramento Kings,Dallas Mavericks,2024-01-27
3,Dereck Lively II,31:03,.658,.667,.000,.222,13.4,21.5,17.0,0.0,1.6,0.0,9.2,14.5,127,121,-5.4,Sacramento Kings,Dallas Mavericks,2024-01-27
4,Jaden Hardy,18:54,.214,.214,.714,.000,11.0,21.2,15.5,43.9,0.0,0.0,12.5,17.5,96,125,-4.7,Sacramento Kings,Dallas Mavericks,2024-01-27
6,Tim Hardaway Jr.,35:47,.559,.559,.529,.000,0.0,14.9,6.5,4.2,0.0,0.0,5.6,20.8,105,126,-5.2,Sacramento Kings,Dallas Mavericks,2024-01-27
7,Maxi Kleber,12:55,.417,.417,.500,.000,8.1,10.3,9.1,0.0,0.0,0.0,0.0,19.2,96,127,-8.6,Sacramento Kings,Dallas Mavericks,2024-01-27
8,Seth Curry,11:26,.700,.700,.600,.000,9.1,11.7,10.2,13.8,0.0,0.0,0.0,18.1,146,126,4.3,Sacramento Kings,Dallas Mavericks,2024-01-27
9,Richaun Holmes,8:10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,6.0,0.0,50.0,10.1,0,114,-21.1,Sacramento Kings,Dallas Mavericks,2024-01-27
10,A.J. Lawson,3:45,.500,.500,.500,.000,0.0,0.0,0.0,42.4,0.0,0.0,33.3,33.1,77,127,-15.8,Sacramento Kings,Dallas Mavericks,2024-01-27
11,Markieff Morris,0:0,Sacramento Kings,Dallas Mavericks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Olivier-Maxence Prosper,0:0,Sacramento Kings,Dallas Mavericks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Brandon Williams,0:0,Sacramento Kings,Dallas Mavericks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
