,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Julius Randle,34:28,9,20,.450,0,4,.000,8,9,.889,2,5,7,4,0,0,1,3,26,+27,New York Knicks,Brooklyn Nets,2023-12-20
1,Jalen Brunson,32:14,6,15,.400,1,3,.333,3,4,.750,1,6,7,8,1,0,3,0,16,+18,New York Knicks,Brooklyn Nets,2023-12-20
2,Isaiah Hartenstein,30:01,1,3,.333,0,0,,0,0,,5,5,10,3,0,2,0,1,2,+21,New York Knicks,Brooklyn Nets,2023-12-20
3,RJ Barrett,26:51,5,11,.455,0,1,.000,4,4,1.000,0,5,5,2,1,1,2,2,14,+13,New York Knicks,Brooklyn Nets,2023-12-20
4,Donte DiVincenzo,22:30,9,15,.600,5,10,.500,0,0,,2,6,8,1,3,0,2,2,23,+13,New York Knicks,Brooklyn Nets,2023-12-20
6,Josh Hart,30:57,2,5,.400,2,3,.667,4,4,1.000,2,11,13,3,1,0,2,2,10,+6,New York Knicks,Brooklyn Nets,2023-12-20
7,Immanuel Quickley,23:49,7,12,.583,4,6,.667,1,4,.250,0,0,0,2,1,1,1,0,19,+6,New York Knicks,Brooklyn Nets,2023-12-20
8,Quentin Grimes,17:59,2,7,.286,1,4,.250,0,0,,0,1,1,0,1,1,0,1,5,-2,New York Knicks,Brooklyn Nets,2023-12-20
9,Taj Gibson,13:17,1,2,.500,0,0,,0,0,,0,2,2,0,0,2,0,3,2,+5,New York Knicks,Brooklyn Nets,2023-12-20
10,DaQuan Jeffries,3:12,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,1,4,-6,New York Knicks,Brooklyn Nets,2023-12-20
11,Miles McBride,2:29,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-4,New York Knicks,Brooklyn Nets,2023-12-20
12,Ryan Arcidiacono,2:13,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-2,New York Knicks,Brooklyn Nets,2023-12-20
13,Evan Fournier,0:0,New York Knicks,Brooklyn Nets,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
