,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jacob Gilyard,32:20,.847,.833,1.000,.111,3.0,4.4,3.6,26.9,3.0,2.7,9.6,14.0,147,119,8.8,Golden State Warriors,Memphis Grizzlies,2024-02-02
1,Vince Williams Jr.,31:29,.528,.542,.417,.417,3.1,22.4,11.0,23.6,0.0,2.8,22.0,25.1,87,124,-7.8,Golden State Warriors,Memphis Grizzlies,2024-02-02
2,Jaren Jackson Jr.,31:23,.522,.429,.429,.524,0.0,22.5,9.2,13.4,3.1,5.7,7.2,38.5,100,114,3.2,Golden State Warriors,Memphis Grizzlies,2024-02-02
3,John Konchar,27:52,.214,.214,.429,.000,14.1,40.5,24.9,25.9,1.7,0.0,22.2,14.0,81,120,-5.7,Golden State Warriors,Memphis Grizzlies,2024-02-02
4,Santi Aldama,21:13,.125,.125,.750,.000,4.6,26.6,13.6,13.8,4.6,0.0,0.0,16.4,50,115,-11.6,Golden State Warriors,Memphis Grizzlies,2024-02-02
6,David Roddy,27:23,.680,.650,.300,.400,0.0,10.3,4.2,28.6,0.0,0.0,14.5,21.8,117,127,-0.8,Golden State Warriors,Memphis Grizzlies,2024-02-02
7,Luke Kennard,18:16,.600,.600,.600,.000,5.4,7.7,6.3,17.7,0.0,0.0,16.7,14.3,107,128,-5.0,Golden State Warriors,Memphis Grizzlies,2024-02-02
8,Tosan Evbuomwan,16:27,.750,.750,1.000,.000,6.0,0.0,3.5,9.1,0.0,0.0,0.0,5.3,159,129,-3.7,Golden State Warriors,Memphis Grizzlies,2024-02-02
9,GG Jackson II,16:11,.129,.000,.667,.667,0.0,8.7,3.6,8.5,0.0,0.0,20.5,13.1,34,128,-18.8,Golden State Warriors,Memphis Grizzlies,2024-02-02
10,Derrick Rose,15:40,.636,.611,.333,.111,0.0,9.0,3.7,62.3,0.0,0.0,0.0,26.2,134,128,6.9,Golden State Warriors,Memphis Grizzlies,2024-02-02
11,Matthew Hurt,1:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0,129,-31.9,Golden State Warriors,Memphis Grizzlies,2024-02-02
12,Trey Jemison,0:0,Golden State Warriors,Memphis Grizzlies,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
