,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Domantas Sabonis,39:19,.823,.864,.091,.364,5.7,35.9,19.0,38.4,0.0,2.5,13.6,16.2,159,117,12.0,Sacramento Kings,Phoenix Suns,2024-01-16
1,De'Aaron Fox,36:46,.630,.625,.417,.208,3.0,3.8,3.4,25.8,2.6,0.0,3.7,31.9,123,119,8.9,Sacramento Kings,Phoenix Suns,2024-01-16
2,Keegan Murray,35:18,.699,.708,.417,.167,3.2,12.0,7.1,11.2,1.3,2.8,7.2,17.0,128,119,3.5,Sacramento Kings,Phoenix Suns,2024-01-16
3,Harrison Barnes,34:05,.444,.444,.667,.000,0.0,12.4,5.5,10.1,0.0,0.0,18.2,13.9,81,124,-8.6,Sacramento Kings,Phoenix Suns,2024-01-16
4,Kevin Huerter,25:57,.556,.556,.667,.000,0.0,16.3,7.2,9.6,3.6,3.9,0.0,15.0,112,111,1.4,Sacramento Kings,Phoenix Suns,2024-01-16
6,Malik Monk,29:05,.395,.375,.438,.063,0.0,14.6,6.4,35.0,0.0,3.4,23.3,31.8,79,121,-9.9,Sacramento Kings,Phoenix Suns,2024-01-16
7,Sasha Vezenkov,17:41,.778,.778,.333,.000,6.3,8.0,7.1,9.1,2.7,0.0,10.0,24.4,127,118,7.9,Sacramento Kings,Phoenix Suns,2024-01-16
8,Trey Lyles,13:55,.000,.000,1.000,.000,0.0,20.3,9.0,0.0,3.4,0.0,0.0,6.2,0,114,-10.5,Sacramento Kings,Phoenix Suns,2024-01-16
9,Alex Len,7:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.9,0,126,-26.5,Sacramento Kings,Phoenix Suns,2024-01-16
10,Chris Duarte,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kessler Edwards,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Keon Ellis,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,JaVale McGee,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Davion Mitchell,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Juan Toscano-Anderson,0:0,Sacramento Kings,Phoenix Suns,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
