,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,James Harden,32:33,.709,.633,.667,.400,2.9,25.6,13.7,20.1,3.0,8.7,10.2,24.6,145,99,16.5,Los Angeles Clippers,Washington Wizards,2024-01-31
1,Terance Mann,30:37,.436,.333,.500,.333,3.1,6.8,4.8,7.1,0.0,0.0,0.0,9.2,122,118,-8.1,Los Angeles Clippers,Washington Wizards,2024-01-31
2,Kawhi Leonard,29:54,.599,.580,.160,.080,12.6,17.4,14.9,26.2,6.5,2.4,0.0,35.3,140,99,17.7,Los Angeles Clippers,Washington Wizards,2024-01-31
3,Amir Coffey,20:51,.924,.857,.286,.714,0.0,5.0,2.4,6.5,2.3,0.0,9.8,20.0,171,113,9.1,Los Angeles Clippers,Washington Wizards,2024-01-31
4,Mason Plumlee,19:21,.460,.400,.000,.200,24.3,32.4,28.1,5.9,0.0,0.0,15.5,13.6,122,110,-8.0,Los Angeles Clippers,Washington Wizards,2024-01-31
6,Brandon Boston Jr.,27:09,.505,.500,.182,.182,3.5,7.7,5.5,4.6,1.8,2.6,0.0,17.8,119,112,-3.7,Los Angeles Clippers,Washington Wizards,2024-01-31
7,Norman Powell,26:57,.643,.650,.500,.200,3.5,23.2,12.9,14.0,0.0,0.0,15.5,19.5,121,113,-0.8,Los Angeles Clippers,Washington Wizards,2024-01-31
8,Russell Westbrook,21:05,.379,.364,.091,.182,8.9,4.9,7.0,42.1,0.0,0.0,0.0,23.0,120,118,-0.9,Los Angeles Clippers,Washington Wizards,2024-01-31
9,Daniel Theis,19:30,.400,.400,.200,.000,4.8,5.4,5.1,0.0,2.5,3.6,0.0,10.5,103,110,-9.4,Los Angeles Clippers,Washington Wizards,2024-01-31
10,Kobe Brown,6:36,.000,.000,.000,.000,14.3,31.6,22.5,15.5,0.0,0.0,0.0,6.2,105,110,-7.1,Los Angeles Clippers,Washington Wizards,2024-01-31
11,Bones Hyland,5:27,.250,.250,.500,.000,17.3,0.0,9.1,0.0,0.0,0.0,33.3,44.9,47,118,-44.3,Los Angeles Clippers,Washington Wizards,2024-01-31
12,P.J. Tucker,0:0,Los Angeles Clippers,Washington Wizards,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
