,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Fred VanVleet,38:58,.631,.618,.588,.059,0.0,8.0,4.5,39.7,0.0,0.0,10.3,21.6,133,124,0.4,Charlotte Hornets,Houston Rockets,2023-11-01
1,Dillon Brooks,38:29,.929,.944,.333,.444,3.5,5.4,4.6,17.7,6.2,0.0,39.4,19.9,109,111,3.4,Charlotte Hornets,Houston Rockets,2023-11-01
2,Jalen Green,30:53,.603,.500,.500,.438,4.3,10.1,7.6,13.4,3.1,0.0,5.0,28.1,126,117,-0.1,Charlotte Hornets,Houston Rockets,2023-11-01
3,Jabari Smith Jr.,30:06,.850,.850,.500,.000,0.0,20.8,11.7,19.4,0.0,2.5,16.7,17.2,136,118,4.6,Charlotte Hornets,Houston Rockets,2023-11-01
4,Alperen Şengün,27:09,.764,.792,.083,.083,4.9,23.1,15.1,25.2,1.7,0.0,7.4,21.4,144,116,6.2,Charlotte Hornets,Houston Rockets,2023-11-01
6,Jock Landale,19:06,.254,.143,.429,.286,20.9,10.9,15.3,6.1,2.5,4.0,11.3,20.1,82,115,-13.2,Charlotte Hornets,Houston Rockets,2023-11-01
7,Jae'Sean Tate,18:55,.340,.300,.400,.400,7.0,27.6,18.6,30.6,0.0,0.0,0.0,13.4,124,117,-4.1,Charlotte Hornets,Houston Rockets,2023-11-01
8,Amen Thompson,13:13,.515,.333,.333,.667,0.0,7.9,4.4,9.0,3.6,0.0,20.5,15.9,97,116,-10.4,Charlotte Hornets,Houston Rockets,2023-11-01
9,Jeff Green,12:18,.945,1.000,.667,1.333,0.0,17.0,9.5,0.0,0.0,0.0,17.4,20.2,135,121,1.8,Charlotte Hornets,Houston Rockets,2023-11-01
10,Aaron Holiday,10:51,1.500,1.500,1.000,.000,0.0,9.6,5.4,12.6,0.0,0.0,33.3,11.9,138,124,5.3,Charlotte Hornets,Houston Rockets,2023-11-01
11,Reggie Bullock,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nate Hinton,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Boban Marjanović,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jermaine Samuels,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Cam Whitmore,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
