,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brandin Podziemski,31:32,.625,.625,.417,.000,4.3,31.1,19.3,28.5,1.6,3.1,14.3,19.5,129,107,5.5,Portland Trail Blazers,Golden State Warriors,2023-12-23
1,Klay Thompson,30:33,.875,.875,.625,.000,4.5,7.1,6.0,0.0,0.0,0.0,15.8,27.2,130,118,5.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
2,Stephen Curry,30:18,.699,.667,.389,.167,0.0,10.8,6.0,10.4,0.0,0.0,4.9,29.4,139,117,1.5,Portland Trail Blazers,Golden State Warriors,2023-12-23
3,Jonathan Kuminga,29:45,.598,.429,.286,.714,4.6,18.3,12.3,18.7,0.0,0.0,0.0,13.5,159,115,1.4,Portland Trail Blazers,Golden State Warriors,2023-12-23
4,Kevon Looney,21:52,.773,.667,.000,.667,37.6,24.9,30.6,35.2,0.0,0.0,43.6,13.8,140,113,7.9,Portland Trail Blazers,Golden State Warriors,2023-12-23
6,Chris Paul,26:32,.250,.250,.500,.000,0.0,12.3,6.9,43.1,5.7,0.0,20.0,8.3,130,104,4.2,Portland Trail Blazers,Golden State Warriors,2023-12-23
7,Dario Šarić,19:26,.508,.429,.286,.286,14.1,16.8,15.6,6.1,2.6,0.0,11.3,20.0,115,109,-6.8,Portland Trail Blazers,Golden State Warriors,2023-12-23
8,Moses Moody,17:27,.799,.750,.333,.333,0.0,6.3,3.5,7.4,2.9,5.6,22.5,22.3,119,106,1.3,Portland Trail Blazers,Golden State Warriors,2023-12-23
9,Trayce Jackson-Davis,17:19,.742,.857,.000,.571,7.9,25.2,17.5,26.5,2.9,0.0,18.6,27.2,119,107,6.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
10,Usman Garuba,3:49,,,,,0.0,0.0,0.0,0.0,13.2,0.0,,0.0,0,88,3.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
11,Cory Joseph,3:49,.000,.000,1.000,.000,0.0,0.0,0.0,26.2,0.0,0.0,50.0,23.0,35,120,-24.5,Portland Trail Blazers,Golden State Warriors,2023-12-23
12,Jerome Robinson,3:49,.399,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,103,120,-25.4,Portland Trail Blazers,Golden State Warriors,2023-12-23
13,Gui Santos,3:49,1.136,,,,35.9,28.6,31.8,0.0,0.0,0.0,0.0,10.1,240,113,9.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
14,Draymond Green,Not With Team,Portland Trail Blazers,Golden State Warriors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
