,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,42:11,.895,.912,.647,.118,0.0,2.9,1.4,48.3,3.5,2.2,28.1,25.3,138,118,14.3,Phoenix Suns,Atlanta Hawks,2024-02-02
1,Dejounte Murray,39:10,.536,.441,.471,.471,0.0,25.1,12.1,15.2,1.2,0.0,4.6,23.6,123,121,-2.5,Phoenix Suns,Atlanta Hawks,2024-02-02
2,Jalen Johnson,37:44,.522,.500,.429,.214,0.0,22.8,11.0,12.3,1.3,2.5,6.1,18.5,115,120,-1.0,Phoenix Suns,Atlanta Hawks,2024-02-02
3,Clint Capela,20:51,.506,.500,.000,.200,32.9,23.6,28.4,0.0,0.0,0.0,0.0,22.4,132,124,-6.7,Phoenix Suns,Atlanta Hawks,2024-02-02
4,Saddiq Bey,16:26,.143,.143,.429,.000,13.9,7.5,10.8,0.0,0.0,0.0,0.0,18.3,59,127,-19.2,Phoenix Suns,Atlanta Hawks,2024-02-02
6,Bogdan Bogdanović,34:21,.863,.833,.583,.250,3.3,10.7,6.9,18.5,0.0,0.0,0.0,16.6,185,126,9.6,Phoenix Suns,Atlanta Hawks,2024-02-02
7,Onyeka Okongwu,27:09,.938,.938,.125,.000,12.6,18.1,15.3,0.0,1.8,6.9,0.0,12.6,193,116,8.5,Phoenix Suns,Atlanta Hawks,2024-02-02
8,Wesley Matthews,12:32,.500,.500,.833,.000,0.0,9.8,4.7,0.0,0.0,0.0,0.0,20.5,106,126,-8.6,Phoenix Suns,Atlanta Hawks,2024-02-02
9,Patty Mills,9:35,.250,.250,.750,.000,0.0,25.7,12.4,0.0,5.1,0.0,0.0,17.9,58,112,-10.2,Phoenix Suns,Atlanta Hawks,2024-02-02
10,Bruno Fernando,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrison Mathews,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
