,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tobias Harris,29:37,2,5,.400,1,2,.500,5,6,.833,0,4,4,6,0,0,0,1,10,+21,Washington Wizards,Philadelphia76ers,2023-12-11
1,Joel Embiid,29:36,14,20,.700,2,5,.400,4,4,1.000,0,11,11,6,2,1,7,4,34,+30,Washington Wizards,Philadelphia76ers,2023-12-11
2,De'Anthony Melton,26:41,2,11,.182,1,7,.143,0,0,,1,1,2,5,5,0,2,3,5,+17,Washington Wizards,Philadelphia76ers,2023-12-11
3,Tyrese Maxey,24:46,8,13,.615,5,9,.556,3,3,1.000,0,1,1,6,0,0,2,1,24,+26,Washington Wizards,Philadelphia76ers,2023-12-11
4,Nicolas Batum,20:28,2,5,.400,0,3,.000,0,0,,0,2,2,1,1,2,0,0,4,+12,Washington Wizards,Philadelphia76ers,2023-12-11
6,Kelly Oubre Jr.,17:33,3,8,.375,1,4,.250,0,0,,1,4,5,1,1,0,0,3,7,+23,Washington Wizards,Philadelphia76ers,2023-12-11
7,Robert Covington,13:53,2,3,.667,2,3,.667,2,2,1.000,1,3,4,0,1,0,0,1,8,+18,Washington Wizards,Philadelphia76ers,2023-12-11
8,Paul Reed,12:38,2,2,1.000,0,0,,0,1,.000,2,4,6,3,0,1,0,3,4,+12,Washington Wizards,Philadelphia76ers,2023-12-11
9,Marcus Morris,12:05,5,6,.833,2,3,.667,0,0,,0,2,2,1,1,0,0,3,12,+24,Washington Wizards,Philadelphia76ers,2023-12-11
10,Patrick Beverley,11:28,4,6,.667,3,4,.750,1,1,1.000,1,1,2,2,0,0,0,2,12,+22,Washington Wizards,Philadelphia76ers,2023-12-11
11,Danuel House Jr.,9:14,3,4,.750,3,4,.750,1,2,.500,0,1,1,1,0,0,0,0,10,+4,Washington Wizards,Philadelphia76ers,2023-12-11
12,Jaden Springer,9:14,2,5,.400,0,1,.000,2,2,1.000,0,0,0,0,2,0,1,3,6,+4,Washington Wizards,Philadelphia76ers,2023-12-11
13,Furkan Korkmaz,9:14,0,0,,0,0,,2,2,1.000,0,0,0,2,1,0,1,1,2,+4,Washington Wizards,Philadelphia76ers,2023-12-11
14,Mo Bamba,7:47,2,6,.333,0,1,.000,2,2,1.000,3,3,6,2,0,2,0,1,6,+5,Washington Wizards,Philadelphia76ers,2023-12-11
15,KJ Martin,5:46,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,2,+3,Washington Wizards,Philadelphia76ers,2023-12-11
