,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,40:10,11,20,.550,3,7,.429,1,2,.500,1,2,3,6,0,2,2,6,26,0,Toronto Raptors,Los Angeles Lakers,2024-01-09
1,RJ Barrett,35:28,10,13,.769,1,3,.333,2,3,.667,1,9,10,5,2,0,3,4,23,+10,Toronto Raptors,Los Angeles Lakers,2024-01-09
2,Pascal Siakam,32:04,10,17,.588,3,5,.600,2,3,.667,0,4,4,3,0,1,1,2,25,-4,Toronto Raptors,Los Angeles Lakers,2024-01-09
3,Thaddeus Young,28:53,5,9,.556,0,1,.000,0,0,,1,4,5,4,3,1,0,4,10,+7,Toronto Raptors,Los Angeles Lakers,2024-01-09
4,Immanuel Quickley,26:03,8,14,.571,4,6,.667,1,3,.333,1,4,5,5,0,0,1,6,21,+2,Toronto Raptors,Los Angeles Lakers,2024-01-09
6,Dennis Schröder,29:37,3,6,.500,2,3,.667,2,2,1.000,1,1,2,6,0,0,2,2,10,-2,Toronto Raptors,Los Angeles Lakers,2024-01-09
7,Gary Trent Jr.,23:39,5,10,.500,4,6,.667,0,0,,0,1,1,1,0,0,0,1,14,-6,Toronto Raptors,Los Angeles Lakers,2024-01-09
8,Chris Boucher,14:02,1,3,.333,0,2,.000,0,0,,0,7,7,1,2,0,3,1,2,-4,Toronto Raptors,Los Angeles Lakers,2024-01-09
9,Jontay Porter,10:04,0,2,.000,0,2,.000,0,0,,0,0,0,3,1,0,0,0,0,-8,Toronto Raptors,Los Angeles Lakers,2024-01-09
10,Jalen McDaniels,0:0,Toronto Raptors,Los Angeles Lakers,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Otto Porter Jr.,0:0,Toronto Raptors,Los Angeles Lakers,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,Toronto Raptors,Los Angeles Lakers,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
