,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Stephen Curry,32:33,.545,.458,.583,.333,3.0,5.8,4.4,12.4,1.4,2.6,12.7,37.7,104,115,5.5,Cleveland Cavaliers,Golden State Warriors,2023-11-11
1,Andrew Wiggins,29:08,.505,.542,.333,.167,10.1,6.5,8.2,18.2,0.0,0.0,18.9,21.2,94,120,-2.5,Cleveland Cavaliers,Golden State Warriors,2023-11-11
2,Klay Thompson,27:48,.415,.375,.313,.125,3.5,13.5,8.6,6.1,0.0,3.1,15.1,27.9,80,116,-8.0,Cleveland Cavaliers,Golden State Warriors,2023-11-11
3,Kevon Looney,23:59,.500,.500,.000,.000,12.3,39.2,26.0,11.4,0.0,0.0,33.3,4.9,117,110,-2.5,Cleveland Cavaliers,Golden State Warriors,2023-11-11
4,Draymond Green,17:59,1.000,1.000,.750,.000,10.9,15.7,13.3,36.8,0.0,0.0,20.0,10.8,167,117,11.2,Cleveland Cavaliers,Golden State Warriors,2023-11-11
6,Chris Paul,26:25,.643,.643,.286,.000,0.0,10.7,5.5,55.0,5.3,0.0,30.0,14.7,116,107,8.1,Cleveland Cavaliers,Golden State Warriors,2023-11-11
7,Jonathan Kuminga,20:39,.507,.286,.143,1.571,0.0,13.7,7.0,0.0,0.0,0.0,0.0,22.3,117,118,-5.2,Cleveland Cavaliers,Golden State Warriors,2023-11-11
8,Moses Moody,17:45,.820,.750,.750,.500,5.5,21.2,13.5,8.6,0.0,0.0,17.0,12.9,141,115,3.9,Cleveland Cavaliers,Golden State Warriors,2023-11-11
9,Dario Šarić,16:26,.460,.400,.600,.200,0.0,28.6,14.6,9.4,0.0,5.2,0.0,12.9,110,110,-1.8,Cleveland Cavaliers,Golden State Warriors,2023-11-11
10,Gary Payton II,11:10,.307,.250,.250,.500,17.5,25.3,21.5,0.0,0.0,0.0,17.0,20.5,72,115,-9.3,Cleveland Cavaliers,Golden State Warriors,2023-11-11
11,Brandin Podziemski,8:21,.500,.500,.000,.000,11.7,11.3,11.5,36.8,5.6,0.0,33.3,14.0,101,106,6.1,Cleveland Cavaliers,Golden State Warriors,2023-11-11
12,Trayce Jackson-Davis,5:34,.266,.000,.000,2.000,17.6,0.0,8.6,0.0,0.0,0.0,0.0,13.2,88,122,-12.5,Cleveland Cavaliers,Golden State Warriors,2023-11-11
13,Cory Joseph,2:12,.750,.750,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,50.0,70.8,80,121,-10.0,Cleveland Cavaliers,Golden State Warriors,2023-11-11
