,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Miles Bridges,36:54,8,17,.471,0,2,.000,3,4,.750,1,3,4,3,3,0,0,2,19,-15,Charlotte Hornets,Indiana Pacers,2023-12-20
1,Terry Rozier,34:37,10,26,.385,2,10,.200,3,3,1.000,2,7,9,7,1,0,1,0,25,-21,Charlotte Hornets,Indiana Pacers,2023-12-20
2,Brandon Miller,32:46,9,17,.529,2,4,.500,1,2,.500,2,4,6,3,1,0,1,4,21,-30,Charlotte Hornets,Indiana Pacers,2023-12-20
3,Gordon Hayward,23:44,3,5,.600,1,1,1.000,4,6,.667,0,1,1,3,0,0,2,0,11,-25,Charlotte Hornets,Indiana Pacers,2023-12-20
4,Nick Richards,19:01,2,4,.500,0,0,,0,0,,6,2,8,0,0,0,0,3,4,-12,Charlotte Hornets,Indiana Pacers,2023-12-20
6,P.J. Washington,26:45,4,10,.400,2,7,.286,2,2,1.000,3,1,4,0,0,0,1,1,12,-31,Charlotte Hornets,Indiana Pacers,2023-12-20
7,Bryce McGowens,20:59,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,2,5,2,+1,Charlotte Hornets,Indiana Pacers,2023-12-20
8,Ish Smith,15:45,2,3,.667,0,0,,0,0,,0,0,0,6,0,0,1,1,4,-5,Charlotte Hornets,Indiana Pacers,2023-12-20
9,Nathan Mensah,7:22,2,2,1.000,0,0,,0,0,,1,1,2,0,1,0,0,0,4,+1,Charlotte Hornets,Indiana Pacers,2023-12-20
10,Nick Smith Jr.,5:58,3,6,.500,0,3,.000,0,0,,0,0,0,0,0,0,1,0,6,-5,Charlotte Hornets,Indiana Pacers,2023-12-20
11,James Bouknight,5:58,1,3,.333,1,3,.333,0,0,,0,2,2,0,0,0,1,0,3,-5,Charlotte Hornets,Indiana Pacers,2023-12-20
12,JT Thor,5:58,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,0,2,2,-5,Charlotte Hornets,Indiana Pacers,2023-12-20
13,Leaky Black,4:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,Charlotte Hornets,Indiana Pacers,2023-12-20
