,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jordan Poole,26:53,7,21,.333,3,12,.250,8,9,.889,1,2,3,3,2,0,1,3,25,-9,Washington Wizards,Golden State Warriors,2023-12-22
1,Tyus Jones,24:58,6,8,.750,2,2,1.000,0,0,,1,2,3,6,1,0,0,0,14,-12,Washington Wizards,Golden State Warriors,2023-12-22
2,Kyle Kuzma,24:43,3,11,.273,1,5,.200,0,1,.000,0,9,9,3,0,0,3,2,7,-5,Washington Wizards,Golden State Warriors,2023-12-22
3,Daniel Gafford,23:29,5,7,.714,0,0,,5,6,.833,1,3,4,1,1,0,1,1,15,-3,Washington Wizards,Golden State Warriors,2023-12-22
4,Deni Avdija,20:14,2,5,.400,0,0,,3,3,1.000,2,2,4,4,1,0,0,1,7,0,Washington Wizards,Golden State Warriors,2023-12-22
6,Bilal Coulibaly,32:03,3,8,.375,1,2,.500,0,0,,0,3,3,2,1,1,2,1,7,-12,Washington Wizards,Golden State Warriors,2023-12-22
7,Corey Kispert,24:58,7,15,.467,2,7,.286,2,2,1.000,0,1,1,0,0,1,1,3,18,-20,Washington Wizards,Golden State Warriors,2023-12-22
8,Mike Muscala,13:49,1,5,.200,0,1,.000,0,0,,2,4,6,0,0,0,1,2,2,-18,Washington Wizards,Golden State Warriors,2023-12-22
9,Landry Shamet,12:35,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0,-16,Washington Wizards,Golden State Warriors,2023-12-22
10,Anthony Gill,10:42,4,5,.800,0,1,.000,0,0,,2,1,3,0,0,1,0,0,8,+10,Washington Wizards,Golden State Warriors,2023-12-22
11,Ryan Rollins,10:42,3,4,.750,1,1,1.000,0,1,.000,0,1,1,1,0,1,0,1,7,+10,Washington Wizards,Golden State Warriors,2023-12-22
12,Jared Butler,7:27,3,5,.600,1,3,.333,1,2,.500,0,1,1,4,1,0,0,0,8,+10,Washington Wizards,Golden State Warriors,2023-12-22
13,Patrick Baldwin Jr.,7:27,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+10,Washington Wizards,Golden State Warriors,2023-12-22
14,Eugene Omoruyi,0:0,Washington Wizards,Golden State Warriors,2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
