,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Malik Beasley,31:38,6,12,.500,4,10,.400,2,4,.500,1,3,4,1,2,0,2,3,18,-26,Atlanta Hawks,Milwaukee Bucks,2023-10-29
1,Giannis Antetokounmpo,29:28,9,14,.643,0,1,.000,8,10,.800,5,6,11,3,1,2,3,2,26,-11,Atlanta Hawks,Milwaukee Bucks,2023-10-29
2,Damian Lillard,29:02,2,12,.167,2,8,.250,0,0,,1,3,4,5,2,0,6,2,6,-29,Atlanta Hawks,Milwaukee Bucks,2023-10-29
3,Jae Crowder,25:57,1,4,.250,0,3,.000,0,0,,0,3,3,3,0,1,0,1,2,-27,Atlanta Hawks,Milwaukee Bucks,2023-10-29
4,Brook Lopez,20:25,5,11,.455,2,5,.400,1,1,1.000,1,2,3,1,1,0,0,0,13,-22,Atlanta Hawks,Milwaukee Bucks,2023-10-29
6,Pat Connaughton,23:19,2,9,.222,1,6,.167,0,0,,1,2,3,2,2,0,1,1,5,-15,Atlanta Hawks,Milwaukee Bucks,2023-10-29
7,Bobby Portis,21:01,5,10,.500,0,2,.000,2,2,1.000,1,3,4,2,0,0,3,2,12,-5,Atlanta Hawks,Milwaukee Bucks,2023-10-29
8,MarJon Beauchamp,16:08,3,5,.600,2,2,1.000,0,0,,1,0,1,0,0,0,1,3,8,-2,Atlanta Hawks,Milwaukee Bucks,2023-10-29
9,Cameron Payne,14:24,2,3,.667,2,3,.667,0,0,,0,1,1,1,0,0,1,4,6,+3,Atlanta Hawks,Milwaukee Bucks,2023-10-29
10,Thanasis Antetokounmpo,7:33,1,1,1.000,0,0,,0,0,,0,0,0,2,1,0,3,2,2,+14,Atlanta Hawks,Milwaukee Bucks,2023-10-29
11,Andre Jackson Jr.,6:37,0,1,.000,0,1,.000,0,0,,1,3,4,1,1,0,1,2,0,+5,Atlanta Hawks,Milwaukee Bucks,2023-10-29
12,A.J. Green,5:37,2,2,1.000,2,2,1.000,1,1,1.000,0,1,1,0,0,0,0,0,7,+10,Atlanta Hawks,Milwaukee Bucks,2023-10-29
13,Robin Lopez,5:37,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,1,0,2,+10,Atlanta Hawks,Milwaukee Bucks,2023-10-29
14,TyTy Washington Jr.,3:14,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,+10,Atlanta Hawks,Milwaukee Bucks,2023-10-29
15,Chris Livingston,0:0,Atlanta Hawks,Milwaukee Bucks,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
