,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Vince Williams Jr.,36:47,6,13,.462,2,6,.333,0,0,,0,2,2,8,2,0,3,3,14,-9,Memphis Grizzlies,Charlotte Hornets,2024-02-10
1,John Konchar,34:36,4,8,.500,0,3,.000,0,0,,4,6,10,2,4,1,1,2,8,-4,Memphis Grizzlies,Charlotte Hornets,2024-02-10
2,Jaren Jackson Jr.,33:36,12,23,.522,5,9,.556,0,0,,1,2,3,3,1,2,5,4,29,+2,Memphis Grizzlies,Charlotte Hornets,2024-02-10
3,Santi Aldama,32:28,5,14,.357,1,7,.143,0,2,.000,1,5,6,3,2,0,0,1,11,-3,Memphis Grizzlies,Charlotte Hornets,2024-02-10
4,Jacob Gilyard,21:20,2,6,.333,2,6,.333,0,0,,0,3,3,4,1,0,1,0,6,-2,Memphis Grizzlies,Charlotte Hornets,2024-02-10
6,GG Jackson II,26:24,7,14,.500,2,6,.333,0,1,.000,1,0,1,2,2,1,1,1,16,-4,Memphis Grizzlies,Charlotte Hornets,2024-02-10
7,Luke Kennard,24:25,3,7,.429,2,5,.400,3,3,1.000,0,0,0,4,0,0,1,1,11,-6,Memphis Grizzlies,Charlotte Hornets,2024-02-10
8,Derrick Rose,16:00,4,7,.571,2,2,1.000,0,0,,0,4,4,5,0,0,0,0,10,-8,Memphis Grizzlies,Charlotte Hornets,2024-02-10
9,Trey Jemison,14:24,0,0,,0,0,,1,2,.500,2,1,3,2,0,1,0,1,1,-11,Memphis Grizzlies,Charlotte Hornets,2024-02-10
10,Lamar Stevens,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Yuta Watanabe,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ziaire Williams,Did Not Dress,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
