,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Russell Westbrook,5:00,0,3,.000,0,1,.000,0,0,,0,1,1,3,0,0,0,1,0,-5,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
1,Kawhi Leonard,5:00,3,6,.500,1,4,.250,1,1,1.000,0,1,1,0,0,0,1,0,8,-5,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
2,Paul George,0:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+2,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
3,Bones Hyland,0:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
4,Ivica Zubac,4:31,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-7,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
6,Norman Powell,4:13,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-3,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
7,P.J. Tucker,5:00,0,0,,0,0,,0,0,,3,0,3,0,0,0,0,0,0,-5,Los Angeles Clippers,Los Angeles Lakers,2023-11-01
8,Mason Plumlee, ,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Kobe Brown, ,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Amir Coffey,0:0,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Moussa Diabaté,0:0,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Miller,0:0,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Joshua Primo,0:0,Los Angeles Clippers,Los Angeles Lakers,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
