,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Karl-Anthony Towns,34:57,15,25,.600,2,3,.667,8,8,1.000,5,7,12,4,3,2,3,2,40,+18,Indiana Pacers,Minnesota Timberwolves,2023-12-16
1,Anthony Edwards,33:38,14,23,.609,7,10,.700,2,2,1.000,0,2,2,4,3,0,4,3,37,+17,Indiana Pacers,Minnesota Timberwolves,2023-12-16
2,Rudy Gobert,25:10,2,3,.667,0,0,,1,4,.250,2,5,7,1,1,1,2,1,5,+3,Indiana Pacers,Minnesota Timberwolves,2023-12-16
3,Mike Conley,24:11,2,5,.400,1,3,.333,0,0,,0,2,2,9,1,0,0,0,5,+21,Indiana Pacers,Minnesota Timberwolves,2023-12-16
4,Jaden McDaniels,17:44,2,4,.500,1,1,1.000,0,0,,0,1,1,0,1,0,1,2,5,+8,Indiana Pacers,Minnesota Timberwolves,2023-12-16
6,Naz Reid,27:05,6,8,.750,3,5,.600,2,2,1.000,0,5,5,0,0,0,1,2,17,+25,Indiana Pacers,Minnesota Timberwolves,2023-12-16
7,Nickeil Alexander-Walker,25:38,1,6,.167,1,2,.500,0,0,,0,2,2,1,1,0,1,0,3,+2,Indiana Pacers,Minnesota Timberwolves,2023-12-16
8,Kyle Anderson,23:13,2,4,.500,0,0,,0,0,,1,3,4,10,0,0,2,4,4,+6,Indiana Pacers,Minnesota Timberwolves,2023-12-16
9,Troy Brown Jr.,16:10,4,6,.667,3,5,.600,0,0,,0,1,1,4,0,0,1,1,11,+5,Indiana Pacers,Minnesota Timberwolves,2023-12-16
10,Shake Milton,5:22,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5,Indiana Pacers,Minnesota Timberwolves,2023-12-16
11,Jordan McLaughlin,3:26,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-5,Indiana Pacers,Minnesota Timberwolves,2023-12-16
12,Wendell Moore Jr.,3:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,Indiana Pacers,Minnesota Timberwolves,2023-12-16
