,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kyrie Irving,35:56,.291,.200,.333,.333,0.0,15.9,7.1,22.3,0.0,0.0,5.5,21.7,75,120,-14.1,Memphis Grizzlies,Dallas Mavericks,2023-12-01
1,Josh Green,31:09,.479,.450,.300,.100,0.0,7.3,3.3,27.7,4.9,0.0,22.3,18.5,87,111,-2.6,Memphis Grizzlies,Dallas Mavericks,2023-12-01
2,Derrick Jones Jr.,31:09,.571,.571,.500,.000,8.9,3.7,6.6,6.2,1.6,0.0,6.7,20.6,109,120,-0.3,Memphis Grizzlies,Dallas Mavericks,2023-12-01
3,Grant Williams,31:04,.546,.458,.750,.500,5.9,22.1,13.1,16.7,1.6,2.8,6.4,21.5,117,112,2.2,Memphis Grizzlies,Dallas Mavericks,2023-12-01
4,Dereck Lively II,22:31,.400,.400,.000,.000,4.1,20.3,11.3,7.2,2.3,7.6,28.6,13.3,66,108,-8.8,Memphis Grizzlies,Dallas Mavericks,2023-12-01
6,Jaden Hardy,20:51,.405,.444,.444,.222,8.9,16.4,12.2,46.4,2.4,0.0,16.8,24.4,88,114,-3.0,Memphis Grizzlies,Dallas Mavericks,2023-12-01
7,Richaun Holmes,17:33,.512,.500,.000,.500,15.8,26.0,20.4,19.2,2.9,9.8,17.0,14.3,111,104,2.6,Memphis Grizzlies,Dallas Mavericks,2023-12-01
8,Seth Curry,16:19,.600,.600,.400,.000,0.0,14.0,6.3,30.5,3.1,0.0,0.0,26.2,120,113,7.3,Memphis Grizzlies,Dallas Mavericks,2023-12-01
9,Markieff Morris,13:35,.429,.429,.571,.000,13.6,8.4,11.3,13.1,0.0,0.0,0.0,22.0,104,122,-4.7,Memphis Grizzlies,Dallas Mavericks,2023-12-01
10,Olivier-Maxence Prosper,11:17,.532,.000,1.000,2.000,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.1,149,125,-2.5,Memphis Grizzlies,Dallas Mavericks,2023-12-01
11,Dexter Dennis,4:18,.450,.500,.250,.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,85,125,-6.1,Memphis Grizzlies,Dallas Mavericks,2023-12-01
12,A.J. Lawson,4:18,.266,.000,1.000,2.000,0.0,26.6,11.9,0.0,0.0,0.0,0.0,18.7,62,116,-16.4,Memphis Grizzlies,Dallas Mavericks,2023-12-01
13,Dwight Powell,0:0,Memphis Grizzlies,Dallas Mavericks,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
