,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Booker,37:05,18,30,.600,6,11,.545,10,10,1.000,1,3,4,5,0,0,1,0,52,+12,Phoenix Suns,New Orleans Pelicans,2024-01-19
1,Kevin Durant,35:28,11,19,.579,3,8,.375,1,1,1.000,1,4,5,2,2,2,1,1,26,+25,Phoenix Suns,New Orleans Pelicans,2024-01-19
2,Jusuf Nurkić,34:55,2,5,.400,0,0,,1,2,.500,1,14,15,9,1,0,3,3,5,+30,Phoenix Suns,New Orleans Pelicans,2024-01-19
3,Grayson Allen,31:52,4,8,.500,3,6,.500,1,2,.500,0,4,4,6,2,0,0,1,12,+19,Phoenix Suns,New Orleans Pelicans,2024-01-19
4,Bradley Beal,30:30,6,12,.500,1,4,.250,0,0,,1,6,7,5,0,0,0,4,13,+19,Phoenix Suns,New Orleans Pelicans,2024-01-19
6,Eric Gordon,25:36,2,9,.222,1,8,.125,0,0,,0,2,2,0,2,0,0,2,5,+9,Phoenix Suns,New Orleans Pelicans,2024-01-19
7,Chimezie Metu,13:48,0,4,.000,0,1,.000,2,2,1.000,1,3,4,1,0,1,1,2,2,-10,Phoenix Suns,New Orleans Pelicans,2024-01-19
8,Udoka Azubuike,12:16,1,1,1.000,0,0,,1,2,.500,0,1,1,1,0,0,1,3,3,-13,Phoenix Suns,New Orleans Pelicans,2024-01-19
9,Josh Okogie,5:44,1,1,1.000,1,1,1.000,0,2,.000,1,2,3,2,0,0,0,0,3,+12,Phoenix Suns,New Orleans Pelicans,2024-01-19
10,Keita Bates-Diop,4:48,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-13,Phoenix Suns,New Orleans Pelicans,2024-01-19
11,Jordan Goodwin,3:59,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,1,1,2,-10,Phoenix Suns,New Orleans Pelicans,2024-01-19
12,Nassir Little,3:59,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-10,Phoenix Suns,New Orleans Pelicans,2024-01-19
13,Drew Eubanks,0:0,Phoenix Suns,New Orleans Pelicans,2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Yuta Watanabe,0:0,Phoenix Suns,New Orleans Pelicans,2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
