,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Domantas Sabonis,34:43,.825,.867,.133,.667,9.6,30.7,20.4,27.6,0.0,0.0,4.9,25.4,168,118,13.1,Sacramento Kings,Dallas Mavericks,2023-11-19
1,Harrison Barnes,33:58,.487,.409,.636,.273,6.6,6.3,6.4,20.0,1.5,0.0,19.6,19.5,110,122,-5.8,Sacramento Kings,Dallas Mavericks,2023-11-19
2,Chris Duarte,32:32,.813,.813,.500,.000,0.0,26.2,13.4,14.5,3.1,0.0,11.1,11.9,151,113,5.5,Sacramento Kings,Dallas Mavericks,2023-11-19
3,Keegan Murray,32:31,.632,.615,.538,.077,10.3,0.0,5.0,15.7,1.5,0.0,6.9,19.2,140,123,-1.3,Sacramento Kings,Dallas Mavericks,2023-11-19
4,De'Aaron Fox,31:14,.676,.650,.500,.250,3.6,10.2,7.0,33.0,4.8,0.0,0.0,30.7,155,114,16.3,Sacramento Kings,Dallas Mavericks,2023-11-19
6,Malik Monk,18:00,.667,.667,.667,.000,0.0,11.9,6.1,21.4,2.8,4.9,18.2,26.4,116,114,5.1,Sacramento Kings,Dallas Mavericks,2023-11-19
7,Sasha Vezenkov,13:06,.700,.700,.400,.000,8.5,0.0,4.2,9.9,0.0,6.8,16.7,19.8,124,122,-1.6,Sacramento Kings,Dallas Mavericks,2023-11-19
8,JaVale McGee,9:21,.615,.500,.000,.500,23.9,57.0,40.8,13.6,5.4,9.5,17.0,27.1,129,92,7.4,Sacramento Kings,Dallas Mavericks,2023-11-19
9,Keon Ellis,9:12,,,,,12.1,34.8,23.7,0.0,0.0,0.0,,0.0,231,117,-6.7,Sacramento Kings,Dallas Mavericks,2023-11-19
10,Kessler Edwards,8:57,.000,.000,.000,.000,12.5,0.0,6.1,11.2,0.0,0.0,0.0,4.8,115,127,-7.2,Sacramento Kings,Dallas Mavericks,2023-11-19
11,Davion Mitchell,8:32,.000,.000,.333,.000,0.0,0.0,0.0,11.7,0.0,0.0,40.0,25.3,16,127,-34.0,Sacramento Kings,Dallas Mavericks,2023-11-19
12,Colby Jones,3:56,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,125,-30.1,Sacramento Kings,Dallas Mavericks,2023-11-19
13,Jalen Slawson,3:56,,,,,0.0,27.1,13.9,0.0,0.0,0.0,,0.0,0,120,-7.0,Sacramento Kings,Dallas Mavericks,2023-11-19
14,Filip Petrušev,0:0,Sacramento Kings,Dallas Mavericks,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
