,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,James Harden,40:22,7,12,.583,4,9,.444,8,9,.889,2,6,8,7,0,1,1,0,26,+13,Los Angeles Clippers,Golden State Warriors,2024-02-14
1,Paul George,32:57,8,17,.471,1,7,.143,7,8,.875,0,5,5,5,2,1,2,6,24,0,Los Angeles Clippers,Golden State Warriors,2024-02-14
2,Ivica Zubac,27:46,5,7,.714,0,0,,3,4,.750,1,9,10,3,2,2,3,1,13,+13,Los Angeles Clippers,Golden State Warriors,2024-02-14
3,Terance Mann,27:37,3,8,.375,1,6,.167,2,4,.500,2,3,5,4,0,0,1,2,9,-4,Los Angeles Clippers,Golden State Warriors,2024-02-14
4,Amir Coffey,23:42,4,7,.571,2,4,.500,4,4,1.000,1,5,6,0,0,0,1,3,14,-5,Los Angeles Clippers,Golden State Warriors,2024-02-14
6,Russell Westbrook,31:26,6,14,.429,0,3,.000,3,5,.600,4,1,5,6,1,0,2,2,15,+8,Los Angeles Clippers,Golden State Warriors,2024-02-14
7,Norman Powell,30:44,8,13,.615,5,7,.714,0,0,,0,2,2,0,0,0,1,2,21,+9,Los Angeles Clippers,Golden State Warriors,2024-02-14
8,Mason Plumlee,16:29,3,6,.500,0,0,,2,3,.667,2,4,6,3,1,0,1,3,8,-5,Los Angeles Clippers,Golden State Warriors,2024-02-14
9,Brandon Boston Jr.,8:57,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,2,0,-4,Los Angeles Clippers,Golden State Warriors,2024-02-14
10,Kobe Brown,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Moussa Diabaté,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Miller,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Xavier Moon,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Joshua Primo,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Daniel Theis,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
