,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaden Ivey,32:30,.472,.438,.313,.438,5.9,15.1,10.0,25.2,0.0,2.8,13.6,28.1,101,134,-7.6,Milwaukee Bucks,Detroit Pistons,2024-01-20
1,Bojan Bogdanović,32:02,.513,.433,.467,.533,0.0,3.8,1.7,8.2,0.0,0.0,5.1,25.2,104,138,-10.2,Milwaukee Bucks,Detroit Pistons,2024-01-20
2,Jalen Duren,30:12,.500,.500,.000,.000,6.4,28.5,16.1,4.2,1.5,0.0,11.1,12.3,104,131,-9.0,Milwaukee Bucks,Detroit Pistons,2024-01-20
3,Killian Hayes,17:38,.333,.333,.000,.000,0.0,7.0,3.1,33.0,2.6,0.0,25.0,9.4,106,132,-6.1,Milwaukee Bucks,Detroit Pistons,2024-01-20
4,Kevin Knox,15:41,.300,.300,.400,.000,0.0,23.5,10.3,0.0,2.9,0.0,0.0,13.2,61,128,-11.9,Milwaukee Bucks,Detroit Pistons,2024-01-20
6,Ausar Thompson,32:04,.733,.733,.133,.000,15.0,15.4,15.1,5.2,0.0,2.8,6.3,20.6,143,134,1.4,Milwaukee Bucks,Detroit Pistons,2024-01-20
7,Alec Burks,29:53,.702,.625,.700,.400,0.0,28.8,12.6,32.6,1.5,0.0,0.0,32.5,148,131,14.9,Milwaukee Bucks,Detroit Pistons,2024-01-20
8,Danilo Gallinari,16:05,1.250,1.500,1.000,5.000,0.0,7.7,3.4,21.8,0.0,0.0,0.0,8.2,257,138,8.8,Milwaukee Bucks,Detroit Pistons,2024-01-20
9,Marcus Sasser,15:44,.654,.583,.333,.333,0.0,7.8,3.4,43.8,2.9,0.0,0.0,18.1,157,131,7.3,Milwaukee Bucks,Detroit Pistons,2024-01-20
10,Mike Muscala,13:38,1.332,1.500,1.000,.500,0.0,9.0,4.0,11.8,3.3,0.0,17.0,17.8,167,130,20.5,Milwaukee Bucks,Detroit Pistons,2024-01-20
11,James Wiseman,4:33,.000,.000,.000,.000,0.0,27.0,11.9,0.0,0.0,0.0,0.0,9.1,0,135,-16.6,Milwaukee Bucks,Detroit Pistons,2024-01-20
12,Joe Harris,0:0,Milwaukee Bucks,Detroit Pistons,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Isaiah Stewart,0:0,Milwaukee Bucks,Detroit Pistons,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
