,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Cameron Johnson,34:40,.415,.375,.688,.125,2.5,13.1,7.7,4.6,0.0,0.0,15.1,22.1,83,99,-7.0,Washington Wizards,Brooklyn Nets,2023-11-12
1,Mikal Bridges,34:22,.433,.414,.483,.172,10.2,23.7,16.8,12.9,1.4,0.0,11.4,39.4,91,93,0.3,Washington Wizards,Brooklyn Nets,2023-11-12
2,Spencer Dinwiddie,30:43,.459,.300,.500,.700,0.0,11.8,5.8,14.5,3.1,3.3,0.0,16.4,120,89,2.4,Washington Wizards,Brooklyn Nets,2023-11-12
3,Nic Claxton,27:53,.714,.714,.000,.000,12.5,29.2,20.7,12.1,0.0,14.7,0.0,9.7,164,84,9.8,Washington Wizards,Brooklyn Nets,2023-11-12
4,Dorian Finney-Smith,20:04,.429,.429,.857,.000,8.7,4.5,6.6,0.0,0.0,0.0,22.2,17.3,79,99,-11.3,Washington Wizards,Brooklyn Nets,2023-11-12
6,Royce O'Neale,30:33,.563,.563,.875,.250,2.9,14.8,8.7,19.5,3.1,0.0,18.4,13.7,111,91,3.5,Washington Wizards,Brooklyn Nets,2023-11-12
7,Dennis Smith Jr.,19:26,.820,.750,.500,.500,4.5,14.0,9.1,46.2,0.0,0.0,45.0,17.6,109,98,3.6,Washington Wizards,Brooklyn Nets,2023-11-12
8,Day'Ron Sharpe,19:21,.581,.500,.167,.333,31.6,23.4,27.6,8.4,2.5,5.3,12.7,15.7,134,87,6.4,Washington Wizards,Brooklyn Nets,2023-11-12
9,Lonnie Walker IV,13:36,.313,.313,.375,.000,0.0,13.3,6.5,23.6,0.0,0.0,11.1,25.5,76,98,-8.7,Washington Wizards,Brooklyn Nets,2023-11-12
10,Trendon Watford,9:21,.333,.333,.000,.000,0.0,29.1,14.3,16.1,0.0,0.0,25.0,16.5,66,94,-11.6,Washington Wizards,Brooklyn Nets,2023-11-12
11,Armoni Brooks,0:0,Washington Wizards,Brooklyn Nets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Washington Wizards,Brooklyn Nets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
