,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Xavier Tillman Sr.,30:35,8,10,.800,1,2,.500,3,7,.429,4,5,9,2,1,2,2,1,20,-5,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
1,Jaren Jackson Jr.,29:37,6,20,.300,1,8,.125,8,10,.800,2,4,6,1,1,1,1,1,21,-14,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
2,Luke Kennard,29:16,4,7,.571,3,5,.600,0,0,,1,6,7,6,0,0,1,2,11,-13,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
3,Vince Williams Jr.,26:32,2,6,.333,2,5,.400,0,0,,2,1,3,1,1,0,1,2,6,-8,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
4,Desmond Bane,22:48,3,11,.273,3,6,.500,6,7,.857,0,1,1,3,1,0,0,3,15,-6,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
6,David Roddy,26:55,7,11,.636,3,5,.600,0,0,,1,5,6,4,1,0,2,3,17,-5,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
7,Jacob Gilyard,20:07,0,2,.000,0,2,.000,0,0,,0,1,1,8,0,0,1,1,0,0,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
8,Jake LaRavia,19:53,5,10,.500,2,4,.500,0,0,,2,2,4,1,0,1,0,4,12,+5,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
9,Ziaire Williams,18:43,5,12,.417,3,5,.600,0,0,,2,1,3,2,0,0,1,2,13,+4,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
10,GG Jackson II,9:18,1,5,.200,0,1,.000,2,3,.667,3,2,5,1,0,0,0,1,4,+8,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
11,John Konchar,6:16,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
12,Santi Aldama,Did Not Dress,Los Angeles Clippers,Memphis Grizzlies,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
