,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Desmond Bane,35:39,7,17,.412,3,11,.273,0,0,,1,6,7,9,3,0,3,2,17,+6,Utah Jazz,Memphis Grizzlies,2023-11-29
1,Jaren Jackson Jr.,34:40,8,19,.421,0,3,.000,4,4,1.000,3,3,6,1,1,6,1,2,20,+14,Utah Jazz,Memphis Grizzlies,2023-11-29
2,Bismack Biyombo,30:15,3,3,1.000,0,0,,0,0,,0,6,6,2,1,3,5,3,6,+5,Utah Jazz,Memphis Grizzlies,2023-11-29
3,Derrick Rose,26:58,7,11,.636,0,3,.000,0,0,,0,4,4,9,0,0,1,2,14,+20,Utah Jazz,Memphis Grizzlies,2023-11-29
4,David Roddy,24:58,7,11,.636,5,9,.556,0,0,,1,5,6,1,0,0,0,2,19,0,Utah Jazz,Memphis Grizzlies,2023-11-29
6,Santi Aldama,24:54,4,9,.444,1,4,.250,2,4,.500,2,2,4,1,1,1,1,1,11,+7,Utah Jazz,Memphis Grizzlies,2023-11-29
7,Ziaire Williams,24:46,6,8,.750,3,3,1.000,0,0,,2,6,8,0,2,0,2,0,15,+8,Utah Jazz,Memphis Grizzlies,2023-11-29
8,Vince Williams Jr.,19:31,1,3,.333,1,3,.333,0,0,,2,6,8,2,1,0,2,3,3,+6,Utah Jazz,Memphis Grizzlies,2023-11-29
9,Jaylen Nowell,18:18,0,6,.000,0,3,.000,0,0,,1,1,2,1,0,0,0,0,0,+4,Utah Jazz,Memphis Grizzlies,2023-11-29
10,Jacob Gilyard,0:0,Utah Jazz,Memphis Grizzlies,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Shaquille Harrison,0:0,Utah Jazz,Memphis Grizzlies,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,John Konchar,0:0,Utah Jazz,Memphis Grizzlies,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kenneth Lofton Jr.,0:0,Utah Jazz,Memphis Grizzlies,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
