,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,38:29,.569,.472,.556,.389,2.4,6.6,4.2,39.7,5.0,0.0,15.9,26.1,118,113,4.4,Sacramento Kings,Atlanta Hawks,2023-12-29
1,Dejounte Murray,36:50,.450,.450,.400,.000,2.6,17.1,8.8,14.0,1.3,0.0,13.0,25.0,90,120,-7.2,Sacramento Kings,Atlanta Hawks,2023-12-29
2,Jalen Johnson,35:04,.546,.458,.333,.500,5.4,46.8,23.1,18.2,0.0,3.1,21.5,21.3,102,118,-2.6,Sacramento Kings,Atlanta Hawks,2023-12-29
3,Saddiq Bey,32:29,.476,.393,.571,.286,14.5,7.8,11.6,19.0,1.5,0.0,6.0,20.6,123,121,0.4,Sacramento Kings,Atlanta Hawks,2023-12-29
4,Clint Capela,28:13,.685,.714,.000,.571,20.0,26.9,22.9,17.9,1.7,7.7,18.6,15.3,130,113,5.3,Sacramento Kings,Atlanta Hawks,2023-12-29
6,Bogdan Bogdanović,26:45,.403,.357,.714,.143,7.0,9.4,8.1,30.1,0.0,0.0,6.3,23.7,107,124,-4.5,Sacramento Kings,Atlanta Hawks,2023-12-29
7,Onyeka Okongwu,22:45,.509,.500,.000,.333,4.1,11.1,7.1,6.9,2.1,4.8,0.0,12.1,120,115,-3.3,Sacramento Kings,Atlanta Hawks,2023-12-29
8,Patty Mills,11:11,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,300,126,-0.5,Sacramento Kings,Atlanta Hawks,2023-12-29
9,Garrison Mathews,8:14,.750,.750,1.000,.000,0.0,15.3,6.6,0.0,5.9,0.0,0.0,9.7,147,110,4.3,Sacramento Kings,Atlanta Hawks,2023-12-29
10,Bruno Fernando,0:0,Sacramento Kings,Atlanta Hawks,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Sacramento Kings,Atlanta Hawks,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,Sacramento Kings,Atlanta Hawks,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Wesley Matthews,0:0,Sacramento Kings,Atlanta Hawks,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
