,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,P.J. Washington,37:50,.346,.333,.400,.133,6.7,19.3,12.3,11.6,1.3,0.0,11.2,17.3,94,118,-9.3,Charlotte Hornets,Washington Wizards,2023-11-10
1,LaMelo Ball,37:44,.602,.579,.421,.211,6.7,8.3,7.4,19.8,2.5,0.0,8.8,22.0,137,116,2.9,Charlotte Hornets,Washington Wizards,2023-11-10
2,Gordon Hayward,36:01,.574,.525,.200,.400,0.0,14.5,6.5,32.7,5.3,2.7,0.0,23.9,149,107,13.8,Charlotte Hornets,Washington Wizards,2023-11-10
3,Brandon Miller,31:35,.355,.313,.375,.125,5.3,3.3,4.4,7.2,1.5,6.1,5.6,20.7,99,115,-11.0,Charlotte Hornets,Washington Wizards,2023-11-10
4,Mark Williams,29:46,.480,.476,.000,.095,42.4,31.5,37.6,14.3,0.0,0.0,0.0,26.9,138,118,3.3,Charlotte Hornets,Washington Wizards,2023-11-10
6,JT Thor,20:20,.444,.500,.286,.286,4.1,20.5,11.5,11.0,0.0,0.0,0.0,14.2,119,120,-4.7,Charlotte Hornets,Washington Wizards,2023-11-10
7,Nick Richards,18:14,.880,1.000,.000,1.600,13.9,22.9,17.9,0.0,2.6,5.3,10.5,19.1,155,110,6.3,Charlotte Hornets,Washington Wizards,2023-11-10
8,Théo Maledon,15:35,.400,.400,.200,.000,5.4,26.8,15.0,28.1,3.0,0.0,28.6,16.4,90,112,-5.3,Charlotte Hornets,Washington Wizards,2023-11-10
9,Bryce McGowens,12:55,.500,.500,.500,.000,0.0,16.2,7.2,8.0,0.0,0.0,33.3,8.5,81,121,-15.4,Charlotte Hornets,Washington Wizards,2023-11-10
10,Amari Bailey,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Leaky Black,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ish Smith,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nick Smith Jr.,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
