,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,37:51,12,23,.522,4,8,.500,4,4,1.000,3,11,14,7,0,1,4,4,32,-6,Utah Jazz,Toronto Raptors,2023-12-23
1,Pascal Siakam,35:59,7,20,.350,0,2,.000,5,6,.833,3,6,9,6,1,0,1,4,19,0,Utah Jazz,Toronto Raptors,2023-12-23
2,OG Anunoby,35:51,8,13,.615,2,3,.667,1,1,1.000,1,1,2,4,2,0,0,1,19,-4,Utah Jazz,Toronto Raptors,2023-12-23
3,Dennis Schröder,33:02,4,9,.444,1,3,.333,2,3,.667,1,2,3,7,3,0,4,2,11,-1,Utah Jazz,Toronto Raptors,2023-12-23
4,Jakob Poeltl,20:54,1,4,.250,0,0,,0,0,,2,2,4,3,0,2,0,2,2,+3,Utah Jazz,Toronto Raptors,2023-12-23
6,Gary Trent Jr.,27:42,6,12,.500,4,9,.444,0,0,,0,0,0,0,0,0,2,0,16,-10,Utah Jazz,Toronto Raptors,2023-12-23
7,Precious Achiuwa,21:21,3,7,.429,0,3,.000,2,2,1.000,1,1,2,1,0,2,0,1,8,-3,Utah Jazz,Toronto Raptors,2023-12-23
8,Malachi Flynn,14:02,1,3,.333,1,3,.333,0,0,,0,2,2,6,0,0,0,1,3,-3,Utah Jazz,Toronto Raptors,2023-12-23
9,Chris Boucher,13:18,3,3,1.000,1,1,1.000,2,3,.667,1,2,3,1,1,0,0,2,9,-11,Utah Jazz,Toronto Raptors,2023-12-23
10,Gradey Dick,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jalen McDaniels,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jontay Porter,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Otto Porter Jr.,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Garrett Temple,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Thaddeus Young,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
