,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zach Collins,16:42,4,7,.571,0,2,.000,4,6,.667,1,3,4,1,0,1,0,1,12,-11,Toronto Raptors,San Antonio Spurs,2023-11-05
1,Victor Wembanyama,19:01,1,5,.200,0,2,.000,2,2,1.000,1,2,3,4,0,2,0,0,4,-16,Toronto Raptors,San Antonio Spurs,2023-11-05
2,Keldon Johnson,16:23,5,10,.500,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,14,-13,Toronto Raptors,San Antonio Spurs,2023-11-05
3,Jeremy Sochan,11:10,0,1,.000,0,0,,0,0,,1,3,4,3,0,0,2,1,0,-12,Toronto Raptors,San Antonio Spurs,2023-11-05
4,Malaki Branham,13:28,6,7,.857,0,0,,0,0,,1,0,1,0,0,0,0,1,12,-12,Toronto Raptors,San Antonio Spurs,2023-11-05
6,Tre Jones,13:39,2,6,.333,0,2,.000,0,0,,0,2,2,2,0,0,0,2,4,-7,Toronto Raptors,San Antonio Spurs,2023-11-05
7,Cedi Osman,12:12,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,3,3,-5,Toronto Raptors,San Antonio Spurs,2023-11-05
8,Doug McDermott,10:06,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,1,0,3,-11,Toronto Raptors,San Antonio Spurs,2023-11-05
9,Charles Bassey,5:48,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,2,-3,Toronto Raptors,San Antonio Spurs,2023-11-05
10,Julian Champagnie,1:31,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-5,Toronto Raptors,San Antonio Spurs,2023-11-05
11,Dominick Barlow,0:0,Toronto Raptors,San Antonio Spurs,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Sidy Cissoko,0:0,Toronto Raptors,San Antonio Spurs,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Devonte' Graham,0:0,Toronto Raptors,San Antonio Spurs,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Sandro Mamukelashvili,0:0,Toronto Raptors,San Antonio Spurs,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blake Wesley,0:0,Toronto Raptors,San Antonio Spurs,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
