,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Andrew Nembhard,34:22,3,6,.500,1,1,1.000,0,0,,1,0,1,4,0,0,0,3,7,+14,Indiana Pacers,New York Knicks,2024-02-10
1,Aaron Nesmith,31:10,5,12,.417,3,7,.429,0,0,,1,2,3,0,0,0,1,4,13,+12,Indiana Pacers,New York Knicks,2024-02-10
2,Pascal Siakam,31:04,8,13,.615,2,6,.333,1,4,.250,0,6,6,3,1,0,1,0,19,+7,Indiana Pacers,New York Knicks,2024-02-10
3,Myles Turner,30:43,9,9,1.000,2,2,1.000,3,4,.750,0,8,8,4,1,0,2,4,23,+5,Indiana Pacers,New York Knicks,2024-02-10
4,Tyrese Haliburton,30:17,7,14,.500,4,9,.444,4,5,.800,0,3,3,12,0,1,1,0,22,+11,Indiana Pacers,New York Knicks,2024-02-10
6,Bennedict Mathurin,23:03,2,6,.333,0,1,.000,0,2,.000,1,5,6,0,0,1,4,1,4,0,Indiana Pacers,New York Knicks,2024-02-10
7,T.J. McConnell,17:49,8,10,.800,0,0,,0,0,,0,4,4,6,1,0,1,1,16,+6,Indiana Pacers,New York Knicks,2024-02-10
8,Isaiah Jackson,17:17,5,6,.833,0,0,,2,2,1.000,3,5,8,1,0,1,3,6,12,+9,Indiana Pacers,New York Knicks,2024-02-10
9,Obi Toppin,16:56,3,5,.600,2,2,1.000,1,2,.500,0,2,2,0,1,0,2,0,9,+7,Indiana Pacers,New York Knicks,2024-02-10
10,Doug McDermott,7:19,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1,Indiana Pacers,New York Knicks,2024-02-10
11,James Johnson,0:0,Indiana Pacers,New York Knicks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ben Sheppard,0:0,Indiana Pacers,New York Knicks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Oscar Tshiebwe,0:0,Indiana Pacers,New York Knicks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
