,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paolo Banchero,37:05,9,18,.500,2,5,.400,3,6,.500,0,7,7,8,2,0,2,2,23,+8,Charlotte Hornets,Orlando Magic,2023-11-26
1,Franz Wagner,34:47,11,15,.733,2,3,.667,6,9,.667,1,6,7,2,2,0,3,3,30,+10,Charlotte Hornets,Orlando Magic,2023-11-26
2,Jalen Suggs,31:40,5,9,.556,2,5,.400,0,0,,0,5,5,1,1,2,1,2,12,+6,Charlotte Hornets,Orlando Magic,2023-11-26
3,Goga Bitadze,19:58,5,7,.714,0,0,,1,1,1.000,2,5,7,3,1,0,2,4,11,-1,Charlotte Hornets,Orlando Magic,2023-11-26
4,Anthony Black,15:26,1,4,.250,0,1,.000,0,0,,0,0,0,3,0,0,0,3,2,-2,Charlotte Hornets,Orlando Magic,2023-11-26
6,Cole Anthony,31:33,9,16,.563,1,3,.333,11,12,.917,1,6,7,7,2,1,2,3,30,+15,Charlotte Hornets,Orlando Magic,2023-11-26
7,Gary Harris,24:24,2,6,.333,1,5,.200,0,0,,0,0,0,6,1,0,0,2,5,+5,Charlotte Hornets,Orlando Magic,2023-11-26
8,Moritz Wagner,17:50,4,7,.571,1,2,.500,2,2,1.000,2,5,7,2,0,0,2,3,11,+7,Charlotte Hornets,Orlando Magic,2023-11-26
9,Joe Ingles,15:12,0,3,.000,0,1,.000,0,0,,0,2,2,1,1,0,2,2,0,0,Charlotte Hornets,Orlando Magic,2023-11-26
10,Caleb Houstan,12:05,1,2,.500,1,2,.500,3,3,1.000,1,1,2,0,0,0,0,2,6,+17,Charlotte Hornets,Orlando Magic,2023-11-26
11,Jonathan Isaac,0:0,Charlotte Hornets,Orlando Magic,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Chuma Okeke,0:0,Charlotte Hornets,Orlando Magic,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Admiral Schofield,0:0,Charlotte Hornets,Orlando Magic,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
