,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaden McDaniels,35:08,.718,.700,.500,.100,0.0,20.8,13.1,3.9,1.4,0.0,16.1,16.0,108,93,2.2,Minnesota Timberwolves,Orlando Magic,2024-01-09
1,Karl-Anthony Towns,33:45,.720,.711,.263,.053,4.1,12.1,9.1,26.0,4.4,0.0,9.3,28.7,126,90,15.9,Minnesota Timberwolves,Orlando Magic,2024-01-09
2,Rudy Gobert,33:34,.831,.800,.000,.600,4.1,26.7,18.3,4.5,1.5,8.2,13.7,19.7,139,84,9.0,Minnesota Timberwolves,Orlando Magic,2024-01-09
3,Mike Conley,30:58,.619,.563,.750,.250,0.0,7.9,4.9,40.4,3.2,0.0,10.1,14.4,138,95,8.3,Minnesota Timberwolves,Orlando Magic,2024-01-09
4,Anthony Edwards,25:37,.361,.286,.286,.429,5.4,9.5,8.0,14.3,0.0,0.0,37.5,23.5,62,102,-16.6,Minnesota Timberwolves,Orlando Magic,2024-01-09
6,Kyle Anderson,21:26,.709,.667,.167,.667,0.0,3.8,2.4,19.7,0.0,0.0,0.0,16.3,152,105,4.2,Minnesota Timberwolves,Orlando Magic,2024-01-09
7,Naz Reid,21:02,.732,.750,.500,.250,13.0,30.9,24.3,14.4,0.0,0.0,25.3,25.5,108,89,2.9,Minnesota Timberwolves,Orlando Magic,2024-01-09
8,Nickeil Alexander-Walker,18:08,.000,.000,.800,.000,0.0,9.0,5.6,18.5,0.0,5.1,28.6,17.4,30,100,-14.5,Minnesota Timberwolves,Orlando Magic,2024-01-09
9,Jordan McLaughlin,15:28,.667,.667,.333,.000,0.0,0.0,0.0,42.2,3.2,0.0,25.0,11.7,133,100,5.6,Minnesota Timberwolves,Orlando Magic,2024-01-09
10,Troy Brown Jr.,2:27,.000,.000,1.000,.000,0.0,33.2,20.8,45.6,0.0,0.0,0.0,36.8,34,89,-23.1,Minnesota Timberwolves,Orlando Magic,2024-01-09
11,Shake Milton,2:27,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,200,108,25.5,Minnesota Timberwolves,Orlando Magic,2024-01-09
12,Wendell Moore Jr.,0:0,Minnesota Timberwolves,Orlando Magic,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
