,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bam Adebayo,34:25,8,17,.471,0,1,.000,6,6,1.000,6,5,11,7,2,0,5,3,22,-15,Miami Heat,Orlando Magic,2024-01-21
1,Tyler Herro,32:53,4,14,.286,4,11,.364,0,0,,1,0,1,2,1,0,2,1,12,-16,Miami Heat,Orlando Magic,2024-01-21
2,Caleb Martin,31:12,5,7,.714,1,1,1.000,0,0,,1,3,4,4,0,0,2,2,11,-11,Miami Heat,Orlando Magic,2024-01-21
3,Jimmy Butler,29:05,5,10,.500,3,5,.600,2,2,1.000,0,4,4,2,0,0,0,1,15,-10,Miami Heat,Orlando Magic,2024-01-21
4,Nikola Jović,15:02,1,4,.250,0,1,.000,0,1,.000,0,3,3,0,0,0,1,2,2,-2,Miami Heat,Orlando Magic,2024-01-21
6,Kyle Lowry,25:13,1,9,.111,0,6,.000,0,0,,1,1,2,3,2,1,0,2,2,-17,Miami Heat,Orlando Magic,2024-01-21
7,Haywood Highsmith,25:00,1,3,.333,1,1,1.000,2,3,.667,0,2,2,1,2,0,0,4,5,-6,Miami Heat,Orlando Magic,2024-01-21
8,Duncan Robinson,21:14,1,6,.167,0,3,.000,4,4,1.000,0,1,1,1,2,0,2,2,6,-12,Miami Heat,Orlando Magic,2024-01-21
9,Kevin Love,14:04,3,6,.500,2,5,.400,1,2,.500,3,3,6,0,0,0,1,4,9,-3,Miami Heat,Orlando Magic,2024-01-21
10,Josh Richardson,8:51,1,4,.250,1,3,.333,0,0,,0,2,2,0,0,0,1,1,3,-2,Miami Heat,Orlando Magic,2024-01-21
11,Orlando Robinson,3:01,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,+4,Miami Heat,Orlando Magic,2024-01-21
12,Thomas Bryant,0:0,Miami Heat,Orlando Magic,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
