,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Stephen Curry,27:42,.490,.433,.533,.200,0.0,12.1,6.0,31.9,0.0,0.0,10.9,27.0,105,127,-2.6,Golden State Warriors,Phoenix Suns,2023-11-22
1,Andrew Wiggins,25:18,.431,.364,.273,.364,8.8,8.8,8.8,5.4,0.0,4.0,13.6,23.8,88,126,-8.2,Golden State Warriors,Phoenix Suns,2023-11-22
2,Klay Thompson,24:58,.659,.647,.588,.059,4.5,8.9,6.7,7.0,0.0,4.0,10.3,31.7,114,126,6.4,Golden State Warriors,Phoenix Suns,2023-11-22
3,Kevon Looney,17:01,.600,.600,.000,.000,6.6,32.8,19.7,16.3,2.8,0.0,28.6,16.8,96,114,-2.7,Golden State Warriors,Phoenix Suns,2023-11-22
4,Chris Paul,16:42,.798,.500,.500,2.000,0.0,13.4,6.7,43.0,0.0,0.0,21.0,11.6,158,127,3.3,Golden State Warriors,Phoenix Suns,2023-11-22
6,Brandin Podziemski,23:26,.506,.500,.333,.222,9.5,9.5,9.5,11.8,6.0,0.0,0.0,17.2,120,114,6.1,Golden State Warriors,Phoenix Suns,2023-11-22
7,Moses Moody,22:31,.474,.500,.125,.125,5.0,39.7,22.3,6.2,0.0,4.4,10.6,17.1,92,116,-6.2,Golden State Warriors,Phoenix Suns,2023-11-22
8,Dario Šarić,22:09,.759,.778,.333,.556,10.1,20.2,15.1,28.9,4.2,0.0,8.2,22.5,148,115,15.5,Golden State Warriors,Phoenix Suns,2023-11-22
9,Jonathan Kuminga,20:51,.444,.429,.143,.286,0.0,5.4,2.7,12.8,2.3,0.0,0.0,15.4,104,123,-6.2,Golden State Warriors,Phoenix Suns,2023-11-22
10,Cory Joseph,16:10,.387,.333,.667,.667,0.0,0.0,0.0,29.7,5.8,0.0,20.5,12.3,97,117,0.1,Golden State Warriors,Phoenix Suns,2023-11-22
11,Trayce Jackson-Davis,14:54,.577,.667,.000,1.667,15.0,15.0,15.0,0.0,3.2,0.0,16.1,17.0,106,119,-6.0,Golden State Warriors,Phoenix Suns,2023-11-22
12,Gui Santos,8:14,1.000,1.000,.000,.000,0.0,13.6,6.8,0.0,0.0,0.0,66.7,14.9,44,126,-16.8,Golden State Warriors,Phoenix Suns,2023-11-22
13,Draymond Green,Player Suspended,Golden State Warriors,Phoenix Suns,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
