,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Haliburton,35:45,.787,.735,.353,.529,0.0,6.5,3.4,44.4,0.0,0.0,12.5,27.1,147,118,11.6,Portland Trail Blazers,Indiana Pacers,2023-11-27
1,Bruce Brown,32:42,.550,.550,.500,.000,0.0,10.7,5.5,12.7,2.8,0.0,16.7,14.9,99,111,-2.2,Portland Trail Blazers,Indiana Pacers,2023-11-27
2,Myles Turner,26:37,.481,.455,.273,.091,4.6,30.8,18.0,0.0,3.5,5.4,8.0,18.9,95,100,-2.7,Portland Trail Blazers,Indiana Pacers,2023-11-27
3,Buddy Hield,24:05,.414,.350,.600,.200,0.0,4.9,2.5,16.6,1.9,3.0,15.5,21.7,85,112,-3.9,Portland Trail Blazers,Indiana Pacers,2023-11-27
4,Obi Toppin,19:05,.455,.389,.444,.222,12.9,12.3,12.6,14.6,0.0,3.8,9.2,23.1,104,114,-0.3,Portland Trail Blazers,Indiana Pacers,2023-11-27
6,Aaron Nesmith,25:22,.543,.583,.500,.167,4.9,9.2,7.1,0.0,5.5,0.0,23.7,13.5,82,105,-3.6,Portland Trail Blazers,Indiana Pacers,2023-11-27
7,Bennedict Mathurin,21:30,.451,.400,.200,.500,5.7,16.3,11.2,0.0,0.0,0.0,14.1,26.7,84,116,-12.7,Portland Trail Blazers,Indiana Pacers,2023-11-27
8,Andrew Nembhard,21:29,.667,.667,.167,.000,11.5,5.4,8.4,20.3,2.2,0.0,25.0,15.1,114,113,-1.0,Portland Trail Blazers,Indiana Pacers,2023-11-27
9,Jalen Smith,11:48,.765,.700,.400,.400,0.0,49.6,25.4,13.7,0.0,0.0,14.5,23.6,132,109,8.3,Portland Trail Blazers,Indiana Pacers,2023-11-27
10,Isaiah Jackson,10:27,.500,.500,.000,.000,11.8,44.8,28.7,12.3,0.0,6.9,33.3,11.6,91,104,-4.7,Portland Trail Blazers,Indiana Pacers,2023-11-27
11,T.J. McConnell,10:02,.000,.000,.500,1.000,24.5,23.3,23.9,45.6,4.6,7.1,51.0,23.7,51,98,-3.6,Portland Trail Blazers,Indiana Pacers,2023-11-27
12,Ben Sheppard,1:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-6.0,Portland Trail Blazers,Indiana Pacers,2023-11-27
13,Jordan Nwora,0:0,Portland Trail Blazers,Indiana Pacers,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jarace Walker,0:0,Portland Trail Blazers,Indiana Pacers,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
