,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Miles Bridges,31:22,.295,.188,.375,.375,3.0,12.2,7.6,19.2,0.0,0.0,5.1,28.7,68,128,-10.4,Charlotte Hornets,Milwaukee Bucks,2024-02-09
1,Leaky Black,30:10,.694,.500,.000,1.000,3.1,15.9,9.5,12.5,0.0,0.0,41.0,7.4,98,126,-8.2,Charlotte Hornets,Milwaukee Bucks,2024-02-09
2,Nick Richards,29:54,.775,.778,.000,.333,6.3,28.9,17.5,0.0,0.0,3.8,16.2,18.9,123,120,0.4,Charlotte Hornets,Milwaukee Bucks,2024-02-09
3,Brandon Miller,29:05,.405,.361,.333,.222,6.5,13.2,9.8,29.0,1.7,3.9,9.2,34.3,82,121,-2.7,Charlotte Hornets,Milwaukee Bucks,2024-02-09
4,Cody Martin,24:11,.253,.222,.333,.222,3.9,15.9,9.8,43.1,0.0,0.0,23.3,24.4,58,126,-13.5,Charlotte Hornets,Milwaukee Bucks,2024-02-09
6,Bryce McGowens,30:21,.638,.600,.500,.400,0.0,15.8,7.8,0.0,1.6,0.0,7.8,19.3,112,122,-2.8,Charlotte Hornets,Milwaukee Bucks,2024-02-09
7,Nick Smith Jr.,23:49,.481,.300,.800,.800,0.0,12.1,6.0,26.3,0.0,0.0,12.9,29.9,93,128,-3.0,Charlotte Hornets,Milwaukee Bucks,2024-02-09
8,JT Thor,18:46,.000,.000,.000,.000,0.0,15.3,7.6,0.0,0.0,0.0,0.0,2.4,0,127,-12.2,Charlotte Hornets,Milwaukee Bucks,2024-02-09
9,Nathan Mensah,18:06,.667,.667,.000,.000,5.2,15.9,10.5,0.0,0.0,0.0,0.0,7.6,136,126,-8.1,Charlotte Hornets,Milwaukee Bucks,2024-02-09
10,Amari Bailey,4:16,.000,.000,1.000,.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,10.7,41,131,-11.6,Charlotte Hornets,Milwaukee Bucks,2024-02-09
11,Dāvis Bertāns,Not With Team,Charlotte Hornets,Milwaukee Bucks,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Tre Mann,Not With Team,Charlotte Hornets,Milwaukee Bucks,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
