,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,OG Anunoby,36:31,4,12,.333,2,6,.333,0,0,,2,1,3,2,0,0,2,3,10,-14,Toronto Raptors,Brooklyn Nets,2023-11-28
1,Scottie Barnes,36:19,5,19,.263,3,7,.429,4,5,.800,4,7,11,6,3,0,1,4,17,-22,Toronto Raptors,Brooklyn Nets,2023-11-28
2,Pascal Siakam,34:58,6,18,.333,0,4,.000,5,7,.714,2,8,10,2,1,0,2,2,17,-14,Toronto Raptors,Brooklyn Nets,2023-11-28
3,Dennis Schröder,32:01,5,15,.333,2,5,.400,2,3,.667,1,4,5,9,1,0,0,3,14,-2,Toronto Raptors,Brooklyn Nets,2023-11-28
4,Jakob Poeltl,24:39,3,5,.600,0,0,,0,0,,3,6,9,4,1,2,1,2,6,0,Toronto Raptors,Brooklyn Nets,2023-11-28
6,Gary Trent Jr.,24:46,7,12,.583,1,4,.250,0,0,,0,2,2,1,1,0,0,1,15,-6,Toronto Raptors,Brooklyn Nets,2023-11-28
7,Malachi Flynn,15:59,2,5,.400,1,3,.333,0,0,,0,0,0,1,0,0,0,1,5,-10,Toronto Raptors,Brooklyn Nets,2023-11-28
8,Jalen McDaniels,13:02,2,4,.500,1,1,1.000,0,0,,1,1,2,1,2,1,0,2,5,+2,Toronto Raptors,Brooklyn Nets,2023-11-28
9,Chris Boucher,12:07,5,7,.714,3,4,.750,0,0,,1,0,1,0,1,0,0,0,13,+8,Toronto Raptors,Brooklyn Nets,2023-11-28
10,Precious Achiuwa,9:37,0,4,.000,0,2,.000,1,4,.250,1,2,3,1,1,0,1,3,1,-2,Toronto Raptors,Brooklyn Nets,2023-11-28
11,Otto Porter Jr.,0:0,Toronto Raptors,Brooklyn Nets,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,Toronto Raptors,Brooklyn Nets,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Thaddeus Young,0:0,Toronto Raptors,Brooklyn Nets,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
