,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Stephen Curry,32:04,8,24,.333,4,15,.267,4,4,1.000,0,5,5,4,3,0,1,2,24,-15,Golden State Warriors,Phoenix Suns,2023-12-12
1,Klay Thompson,27:00,2,10,.200,1,8,.125,2,2,1.000,0,5,5,0,0,0,1,1,7,+4,Golden State Warriors,Phoenix Suns,2023-12-12
2,Draymond Green,17:12,1,3,.333,0,2,.000,0,0,,0,2,2,2,0,0,3,3,2,-15,Golden State Warriors,Phoenix Suns,2023-12-12
3,Andrew Wiggins,14:40,1,7,.143,1,3,.333,0,0,,2,2,4,1,0,0,3,1,3,-19,Golden State Warriors,Phoenix Suns,2023-12-12
4,Kevon Looney,11:28,0,0,,0,0,,0,0,,2,3,5,2,1,0,0,2,0,-13,Golden State Warriors,Phoenix Suns,2023-12-12
6,Chris Paul,30:10,5,8,.625,3,4,.750,2,3,.667,0,5,5,11,2,0,1,4,15,+12,Golden State Warriors,Phoenix Suns,2023-12-12
7,Brandin Podziemski,28:36,9,14,.643,2,4,.500,0,1,.000,5,6,11,5,1,0,3,2,20,+18,Golden State Warriors,Phoenix Suns,2023-12-12
8,Jonathan Kuminga,28:30,6,10,.600,1,3,.333,3,7,.429,2,4,6,0,1,0,1,4,16,+13,Golden State Warriors,Phoenix Suns,2023-12-12
9,Moses Moody,23:31,3,6,.500,2,3,.667,4,6,.667,1,3,4,0,0,0,2,3,12,-15,Golden State Warriors,Phoenix Suns,2023-12-12
10,Dario Šarić,19:50,5,9,.556,2,4,.500,3,4,.750,1,3,4,1,0,0,0,5,15,+21,Golden State Warriors,Phoenix Suns,2023-12-12
11,Trayce Jackson-Davis,6:59,1,1,1.000,0,0,,0,0,,0,0,0,0,1,1,0,1,2,-6,Golden State Warriors,Phoenix Suns,2023-12-12
12,Cory Joseph,0:0,Golden State Warriors,Phoenix Suns,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gary Payton II,0:0,Golden State Warriors,Phoenix Suns,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
