,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Terry Rozier,38:29,.500,.500,.286,.000,5.4,3.5,4.6,23.0,1.2,0.0,16.0,26.7,103,133,-5.8,Charlotte Hornets,Houston Rockets,2023-11-01
1,P.J. Washington,35:01,.829,.808,.462,.154,3.0,7.6,5.0,0.0,0.0,0.0,6.7,17.4,159,135,2.7,Charlotte Hornets,Houston Rockets,2023-11-01
2,LaMelo Ball,33:25,.567,.533,.400,.267,3.1,0.0,1.8,20.6,1.4,0.0,15.2,24.3,114,132,-5.2,Charlotte Hornets,Houston Rockets,2023-11-01
3,Gordon Hayward,30:52,.604,.545,.091,.636,6.8,21.6,13.3,21.8,1.5,3.3,6.6,20.0,137,127,4.0,Charlotte Hornets,Houston Rockets,2023-11-01
4,Mark Williams,25:17,.678,.750,.000,1.500,12.4,15.8,13.9,4.8,3.8,8.1,13.1,12.4,134,119,2.8,Charlotte Hornets,Houston Rockets,2023-11-01
6,Brandon Miller,23:56,.506,.500,.333,.222,4.4,22.3,12.2,10.8,0.0,0.0,9.2,18.7,111,132,-8.7,Charlotte Hornets,Houston Rockets,2023-11-01
7,Théo Maledon,20:53,.357,.357,.286,.000,5.0,31.9,16.8,11.4,2.3,0.0,30.0,19.6,69,125,-12.0,Charlotte Hornets,Houston Rockets,2023-11-01
8,Nick Richards,18:43,.644,.500,.000,.667,22.3,28.5,25.0,0.0,0.0,21.8,11.4,19.2,138,116,1.3,Charlotte Hornets,Houston Rockets,2023-11-01
9,JT Thor,13:24,.625,.625,.750,.000,0.0,49.8,21.8,0.0,10.6,7.6,20.0,15.3,99,97,7.6,Charlotte Hornets,Houston Rockets,2023-11-01
10,Amari Bailey,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Leaky Black,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Miles Bridges,Not With Team,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bryce McGowens,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Nick Smith Jr.,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
