,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,38:55,7,16,.438,0,3,.000,12,13,.923,0,5,5,3,2,0,2,3,26,-21,Boston Celtics,Orlando Magic,2023-11-24
1,Jaylen Brown,38:53,6,22,.273,2,8,.250,4,7,.571,0,3,3,2,3,1,3,3,18,+1,Boston Celtics,Orlando Magic,2023-11-24
2,Derrick White,37:24,3,9,.333,1,5,.200,9,12,.750,0,5,5,4,1,1,3,1,16,-6,Boston Celtics,Orlando Magic,2023-11-24
3,Al Horford,32:58,1,5,.200,1,5,.200,0,0,,0,5,5,3,0,0,1,4,3,-26,Boston Celtics,Orlando Magic,2023-11-24
4,Kristaps Porziņģis,22:17,4,9,.444,1,4,.250,0,1,.000,1,3,4,2,2,0,2,3,9,+6,Boston Celtics,Orlando Magic,2023-11-24
6,Sam Hauser,25:17,4,6,.667,2,4,.500,0,0,,1,1,2,0,0,0,1,0,10,-16,Boston Celtics,Orlando Magic,2023-11-24
7,Luke Kornet,24:42,5,6,.833,0,0,,2,2,1.000,2,4,6,1,2,2,1,2,12,-2,Boston Celtics,Orlando Magic,2023-11-24
8,Payton Pritchard,13:07,1,2,.500,0,0,,0,0,,0,1,1,2,0,0,1,0,2,-6,Boston Celtics,Orlando Magic,2023-11-24
9,Oshae Brissett,5:19,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,2,0,-11,Boston Celtics,Orlando Magic,2023-11-24
10,Dalano Banton,0:32,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Boston Celtics,Orlando Magic,2023-11-24
11,Lamar Stevens,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Boston Celtics,Orlando Magic,2023-11-24
12,Svi Mykhailiuk,0:0,Boston Celtics,Orlando Magic,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
