,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Zach Collins,31:01,.591,.591,.364,.000,15.8,13.7,14.9,5.8,0.0,0.0,26.7,19.2,91,122,-6.7,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
1,Julian Champagnie,30:44,.437,.393,.500,.143,3.2,9.2,5.6,15.7,5.9,9.4,11.8,21.8,90,101,7.6,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
2,Victor Wembanyama,28:20,.267,.267,.200,.000,10.4,54.8,28.6,11.6,0.0,6.8,25.0,28.0,52,113,-13.5,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
3,Jeremy Sochan,27:42,.409,.409,.091,.000,3.5,10.2,6.3,29.8,0.0,0.0,21.4,20.1,81,122,-6.1,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
4,Devin Vassell,24:41,.466,.458,.167,.167,0.0,17.2,7.0,29.6,3.7,3.9,7.2,22.3,100,110,4.6,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
6,Malaki Branham,25:43,.396,.385,.308,.154,3.8,5.5,4.5,0.0,1.8,0.0,17.8,26.0,68,119,-12.2,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
7,Doug McDermott,18:07,.625,.625,.500,.000,0.0,7.8,3.2,8.6,0.0,0.0,50.0,17.5,58,123,-12.8,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
8,Devonte' Graham,17:03,.463,.333,.667,1.000,0.0,8.3,3.4,59.4,0.0,0.0,31.6,14.7,100,122,-3.6,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
9,Charles Bassey,16:50,.600,.600,.000,.000,11.6,41.9,24.0,10.4,0.0,0.0,0.0,11.8,135,120,0.2,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
10,Cedi Osman,14:37,.600,.600,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,120,123,-1.7,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
11,Dominick Barlow,5:12,,,,,0.0,27.1,11.1,0.0,0.0,0.0,,0.0,0,121,-8.4,San Antonio Spurs,Oklahoma City Thunder,2023-11-14
12,Sandro Mamukelashvili,0:0,San Antonio Spurs,Oklahoma City Thunder,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
