,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Marvin Bagley III,35:38,8,19,.421,1,3,.333,4,4,1.000,7,5,12,2,1,0,2,5,21,-19,San Antonio Spurs,Washington Wizards,2024-01-20
1,Deni Avdija,32:29,7,11,.636,1,3,.333,1,1,1.000,0,7,7,4,1,0,1,2,16,+8,San Antonio Spurs,Washington Wizards,2024-01-20
2,Kyle Kuzma,29:04,5,14,.357,0,4,.000,1,1,1.000,3,9,12,6,1,0,2,0,11,-22,San Antonio Spurs,Washington Wizards,2024-01-20
3,Jordan Poole,28:44,7,15,.467,0,3,.000,2,2,1.000,0,0,0,2,2,1,1,4,16,-15,San Antonio Spurs,Washington Wizards,2024-01-20
4,Tyus Jones,27:35,5,12,.417,1,2,.500,2,2,1.000,0,2,2,6,1,0,1,2,13,-18,San Antonio Spurs,Washington Wizards,2024-01-20
6,Corey Kispert,24:38,4,10,.400,1,6,.167,7,7,1.000,0,2,2,2,1,0,2,1,16,+7,San Antonio Spurs,Washington Wizards,2024-01-20
7,Bilal Coulibaly,23:00,6,9,.667,2,2,1.000,0,2,.000,2,2,4,1,0,1,1,1,14,+3,San Antonio Spurs,Washington Wizards,2024-01-20
8,Delon Wright,20:12,2,5,.400,0,1,.000,2,2,1.000,1,3,4,4,3,1,0,0,6,+16,San Antonio Spurs,Washington Wizards,2024-01-20
9,Patrick Baldwin Jr.,12:22,2,3,.667,2,3,.667,1,2,.500,0,2,2,0,0,1,1,4,7,+15,San Antonio Spurs,Washington Wizards,2024-01-20
10,Landry Shamet,6:18,3,5,.600,1,2,.500,0,0,,1,0,1,1,0,0,0,2,7,+5,San Antonio Spurs,Washington Wizards,2024-01-20
11,Jules Bernard,0:0,San Antonio Spurs,Washington Wizards,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jared Butler,0:0,San Antonio Spurs,Washington Wizards,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Anthony Gill,0:0,San Antonio Spurs,Washington Wizards,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Trey Jemison,0:0,San Antonio Spurs,Washington Wizards,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Isaiah Livers,0:0,San Antonio Spurs,Washington Wizards,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
