,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bradley Beal,39:45,5,16,.313,0,7,.000,4,4,1.000,1,3,4,10,0,0,4,2,14,-6,Phoenix Suns,Atlanta Hawks,2024-02-02
1,Kevin Durant,38:09,14,24,.583,5,9,.556,2,2,1.000,1,7,8,8,2,1,4,3,35,-1,Phoenix Suns,Atlanta Hawks,2024-02-02
2,Devin Booker,38:08,8,16,.500,3,8,.375,5,6,.833,2,4,6,4,1,0,2,4,24,+4,Phoenix Suns,Atlanta Hawks,2024-02-02
3,Grayson Allen,31:16,5,7,.714,1,3,.333,1,1,1.000,0,2,2,4,1,2,2,4,12,+2,Phoenix Suns,Atlanta Hawks,2024-02-02
4,Jusuf Nurkić,23:10,7,9,.778,0,0,,0,1,.000,1,8,9,3,1,1,1,2,14,-3,Phoenix Suns,Atlanta Hawks,2024-02-02
6,Eric Gordon,27:45,2,5,.400,2,5,.400,0,0,,0,3,3,1,1,0,2,1,6,-14,Phoenix Suns,Atlanta Hawks,2024-02-02
7,Drew Eubanks,17:23,3,3,1.000,0,0,,0,0,,2,2,4,1,0,0,1,1,6,-7,Phoenix Suns,Atlanta Hawks,2024-02-02
8,Josh Okogie,14:33,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,1,0,0,3,-12,Phoenix Suns,Atlanta Hawks,2024-02-02
9,Keita Bates-Diop,9:51,2,5,.400,2,4,.500,0,0,,1,1,2,0,0,0,0,0,6,-8,Phoenix Suns,Atlanta Hawks,2024-02-02
10,Bol Bol,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jordan Goodwin,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nassir Little,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chimezie Metu,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Yuta Watanabe,0:0,Phoenix Suns,Atlanta Hawks,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
