,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,LeBron James,35:49,7,17,.412,2,6,.333,4,9,.444,2,7,9,8,1,1,3,1,20,-6,Los Angeles Lakers,Atlanta Hawks,2024-01-30
1,Austin Reaves,32:21,10,19,.526,3,8,.375,5,7,.714,0,0,0,6,2,0,2,1,28,-15,Los Angeles Lakers,Atlanta Hawks,2024-01-30
2,D'Angelo Russell,27:08,3,11,.273,1,5,.200,2,2,1.000,0,1,1,5,0,0,2,2,9,-11,Los Angeles Lakers,Atlanta Hawks,2024-01-30
3,Taurean Prince,24:48,3,7,.429,1,4,.250,0,0,,0,2,2,0,1,0,1,1,7,-18,Los Angeles Lakers,Atlanta Hawks,2024-01-30
4,Jaxson Hayes,24:28,3,4,.750,0,0,,0,0,,1,5,6,1,4,1,2,4,6,-11,Los Angeles Lakers,Atlanta Hawks,2024-01-30
6,Jarred Vanderbilt,25:41,6,6,1.000,0,0,,0,1,.000,1,3,4,3,2,0,2,2,12,-9,Los Angeles Lakers,Atlanta Hawks,2024-01-30
7,Rui Hachimura,23:29,7,11,.636,2,4,.500,0,2,.000,2,2,4,0,2,0,1,0,16,-9,Los Angeles Lakers,Atlanta Hawks,2024-01-30
8,Christian Wood,22:07,4,7,.571,0,1,.000,1,2,.500,1,7,8,2,0,0,0,2,9,-4,Los Angeles Lakers,Atlanta Hawks,2024-01-30
9,Max Christie,10:45,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,1,1,1,5,-5,Los Angeles Lakers,Atlanta Hawks,2024-01-30
10,Dylan Windler,3:21,2,4,.500,2,3,.667,0,0,,0,1,1,1,0,0,0,0,6,+2,Los Angeles Lakers,Atlanta Hawks,2024-01-30
11,Jalen Hood-Schifino,3:21,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,+2,Los Angeles Lakers,Atlanta Hawks,2024-01-30
12,Maxwell Lewis,3:21,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,+2,Los Angeles Lakers,Atlanta Hawks,2024-01-30
13,Skylar Mays,3:21,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,1,0,+2,Los Angeles Lakers,Atlanta Hawks,2024-01-30
