,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Anthony Davis,41:00,10,20,.500,0,1,.000,10,12,.833,2,11,13,6,0,3,1,0,30,+17,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
1,Cam Reddish,37:52,7,10,.700,1,3,.333,3,3,1.000,1,6,7,2,3,1,1,1,18,+10,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
2,Taurean Prince,33:10,5,9,.556,0,3,.000,1,1,1.000,0,3,3,1,1,0,1,2,11,+1,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
3,Rui Hachimura,32:58,6,10,.600,1,3,.333,6,6,1.000,1,4,5,2,2,0,1,1,19,+17,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
4,D'Angelo Russell,31:53,5,14,.357,0,3,.000,1,2,.500,1,4,5,11,1,0,1,2,11,+4,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
6,Austin Reaves,28:28,6,12,.500,2,4,.500,4,4,1.000,0,4,4,4,0,0,1,0,18,+3,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
7,Christian Wood,15:02,1,4,.250,0,2,.000,5,7,.714,1,0,1,0,0,0,1,2,7,-11,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
8,Max Christie,12:37,0,1,.000,0,0,,0,0,,1,2,3,0,1,0,1,0,0,0,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
9,Jaxson Hayes,7:00,1,4,.250,0,0,,0,2,.000,0,0,0,1,0,0,1,3,2,-11,Portland Trail Blazers,Los Angeles Lakers,2023-11-12
10,Alex Fudge,0:0,Portland Trail Blazers,Los Angeles Lakers,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,D'Moi Hodge,0:0,Portland Trail Blazers,Los Angeles Lakers,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Maxwell Lewis,0:0,Portland Trail Blazers,Los Angeles Lakers,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
