,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Luka Dončić,31:41,17,21,.810,6,9,.667,4,4,1.000,0,6,6,6,1,0,1,1,44,+32,Los Angeles Clippers,Dallas Mavericks,2023-11-10
1,Derrick Jones Jr.,28:51,4,10,.400,1,4,.250,2,2,1.000,4,6,10,3,3,0,0,1,11,+36,Los Angeles Clippers,Dallas Mavericks,2023-11-10
2,Kyrie Irving,28:17,8,19,.421,5,9,.556,6,6,1.000,3,3,6,3,2,0,2,1,27,+12,Los Angeles Clippers,Dallas Mavericks,2023-11-10
3,Dereck Lively II,26:12,3,8,.375,0,0,,0,0,,2,2,4,1,0,1,1,6,6,+15,Los Angeles Clippers,Dallas Mavericks,2023-11-10
4,Grant Williams,15:53,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,1,4,2,+3,Los Angeles Clippers,Dallas Mavericks,2023-11-10
6,Tim Hardaway Jr.,26:44,6,13,.462,2,8,.250,3,3,1.000,0,3,3,3,0,0,0,0,17,+20,Los Angeles Clippers,Dallas Mavericks,2023-11-10
7,Dwight Powell,21:47,2,3,.667,0,0,,5,5,1.000,4,1,5,4,1,0,1,3,9,+3,Los Angeles Clippers,Dallas Mavericks,2023-11-10
8,Dante Exum,18:23,3,7,.429,2,3,.667,0,0,,1,1,2,6,0,0,0,3,8,+7,Los Angeles Clippers,Dallas Mavericks,2023-11-10
9,Josh Green,17:39,1,4,.250,1,4,.250,0,0,,0,0,0,3,0,0,0,2,3,-15,Los Angeles Clippers,Dallas Mavericks,2023-11-10
10,Jaden Hardy,12:22,5,8,.625,1,2,.500,0,1,.000,0,2,2,0,0,0,2,1,11,-8,Los Angeles Clippers,Dallas Mavericks,2023-11-10
11,Seth Curry,7:06,1,2,.500,1,2,.500,2,3,.667,0,0,0,0,0,0,0,0,5,-2,Los Angeles Clippers,Dallas Mavericks,2023-11-10
12,Olivier-Maxence Prosper,5:03,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1,-13,Los Angeles Clippers,Dallas Mavericks,2023-11-10
13,Richaun Holmes,0:0,Los Angeles Clippers,Dallas Mavericks,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Markieff Morris,0:0,Los Angeles Clippers,Dallas Mavericks,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
