,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kevin Durant,29:36,8,13,.615,1,3,.333,8,8,1.000,1,5,6,6,1,2,5,2,25,+23,Detroit Pistons,Phoenix Suns,2024-02-14
1,Grayson Allen,26:33,2,9,.222,1,5,.200,4,4,1.000,0,1,1,6,1,1,1,3,9,+10,Detroit Pistons,Phoenix Suns,2024-02-14
2,Eric Gordon,24:21,4,9,.444,2,6,.333,3,3,1.000,1,0,1,2,2,2,3,1,13,+21,Detroit Pistons,Phoenix Suns,2024-02-14
3,Jusuf Nurkić,22:22,2,2,1.000,0,0,,6,10,.600,1,12,13,7,0,2,4,4,10,+19,Detroit Pistons,Phoenix Suns,2024-02-14
4,Devin Booker,5:24,2,5,.400,1,2,.500,2,2,1.000,1,0,1,1,1,0,1,1,7,+1,Detroit Pistons,Phoenix Suns,2024-02-14
6,Saben Lee,23:39,4,9,.444,0,3,.000,8,12,.667,0,6,6,2,4,0,2,0,16,+3,Detroit Pistons,Phoenix Suns,2024-02-14
7,Royce O'Neale,23:30,3,6,.500,3,6,.500,0,0,,0,7,7,3,2,0,1,1,9,+37,Detroit Pistons,Phoenix Suns,2024-02-14
8,Drew Eubanks,18:19,3,8,.375,0,0,,0,0,,3,3,6,0,2,1,2,0,6,+5,Detroit Pistons,Phoenix Suns,2024-02-14
9,Josh Okogie,18:00,0,3,.000,0,2,.000,2,2,1.000,1,1,2,0,1,1,0,1,2,+3,Detroit Pistons,Phoenix Suns,2024-02-14
10,Bol Bol,13:57,4,5,.800,1,1,1.000,0,0,,1,4,5,1,0,2,0,2,9,+3,Detroit Pistons,Phoenix Suns,2024-02-14
11,David Roddy,10:16,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,1,1,5,-13,Detroit Pistons,Phoenix Suns,2024-02-14
12,Théo Maledon,9:48,1,2,.500,0,0,,3,3,1.000,0,1,1,0,0,0,3,3,5,-11,Detroit Pistons,Phoenix Suns,2024-02-14
13,Nassir Little,9:48,0,3,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,1,0,-11,Detroit Pistons,Phoenix Suns,2024-02-14
14,Udoka Azubuike,4:27,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,-10,Detroit Pistons,Phoenix Suns,2024-02-14
