,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Pascal Siakam,40:43,10,18,.556,2,5,.400,5,8,.625,0,5,5,5,2,0,1,1,27,+8,Toronto Raptors,Boston Celtics,2023-12-29
1,Scottie Barnes,38:11,10,24,.417,7,15,.467,3,4,.750,3,7,10,5,1,3,2,2,30,-3,Toronto Raptors,Boston Celtics,2023-12-29
2,OG Anunoby,37:17,5,8,.625,2,4,.500,0,0,,0,2,2,2,2,0,1,1,12,+4,Toronto Raptors,Boston Celtics,2023-12-29
3,Gary Trent Jr.,28:58,2,10,.200,1,4,.250,1,2,.500,0,4,4,1,2,0,0,0,6,-10,Toronto Raptors,Boston Celtics,2023-12-29
4,Jakob Poeltl,22:29,5,8,.625,0,0,,2,2,1.000,4,6,10,3,0,2,0,3,12,-9,Toronto Raptors,Boston Celtics,2023-12-29
6,Dennis Schröder,34:43,6,12,.500,2,5,.400,1,2,.500,2,0,2,9,0,1,0,2,15,+2,Toronto Raptors,Boston Celtics,2023-12-29
7,Jalen McDaniels,14:51,5,10,.500,2,7,.286,1,2,.500,0,0,0,2,1,0,0,4,13,+8,Toronto Raptors,Boston Celtics,2023-12-29
8,Otto Porter Jr.,8:17,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,-5,Toronto Raptors,Boston Celtics,2023-12-29
9,Chris Boucher,6:38,1,3,.333,1,3,.333,0,0,,0,3,3,0,0,0,0,1,3,-8,Toronto Raptors,Boston Celtics,2023-12-29
10,Malachi Flynn,5:50,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,1,0,+2,Toronto Raptors,Boston Celtics,2023-12-29
11,Precious Achiuwa,2:03,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+1,Toronto Raptors,Boston Celtics,2023-12-29
12,Gradey Dick,0:0,Toronto Raptors,Boston Celtics,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Thaddeus Young,0:0,Toronto Raptors,Boston Celtics,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
