,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Royce O'Neale,38:35,.500,.500,.833,.000,0.0,17.1,9.4,18.0,2.4,2.3,33.3,10.0,86,101,-2.5,Brooklyn Nets,Miami Heat,2023-11-01
1,Cam Thomas,34:17,.313,.263,.368,.211,0.0,5.5,3.0,4.5,4.1,2.6,16.2,31.1,56,101,-14.3,Brooklyn Nets,Miami Heat,2023-11-01
2,Ben Simmons,33:49,.340,.400,.000,.400,6.8,25.0,16.8,20.8,0.0,2.7,40.5,12.6,74,104,-9.0,Brooklyn Nets,Miami Heat,2023-11-01
3,Mikal Bridges,30:37,.577,.500,.438,.313,7.5,15.4,11.8,30.1,1.5,0.0,9.9,28.4,118,105,3.6,Brooklyn Nets,Miami Heat,2023-11-01
4,Dorian Finney-Smith,29:50,.750,.750,.500,.000,0.0,9.5,5.2,11.8,0.0,0.0,9.1,15.9,127,110,1.1,Brooklyn Nets,Miami Heat,2023-11-01
6,Lonnie Walker IV,24:45,.614,.500,.444,1.222,4.6,7.6,6.3,26.5,5.7,0.0,17.8,29.3,114,98,5.7,Brooklyn Nets,Miami Heat,2023-11-01
7,Armoni Brooks,15:55,1.214,1.214,.857,.000,0.0,11.8,6.5,0.0,0.0,0.0,0.0,18.9,212,110,24.1,Brooklyn Nets,Miami Heat,2023-11-01
8,Trendon Watford,13:55,.799,.750,.333,.333,8.2,20.3,14.8,59.5,3.4,0.0,12.7,24.4,153,99,17.8,Brooklyn Nets,Miami Heat,2023-11-01
9,Day'Ron Sharpe,12:42,.644,.667,.000,.667,9.0,44.5,28.4,12.8,3.7,0.0,0.0,13.2,144,91,7.4,Brooklyn Nets,Miami Heat,2023-11-01
10,Jalen Wilson,5:35,.000,.000,.000,.000,0.0,16.9,9.2,0.0,0.0,16.2,0.0,7.7,0,98,-6.4,Brooklyn Nets,Miami Heat,2023-11-01
11,Nic Claxton,Did Not Dress,Brooklyn Nets,Miami Heat,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Brooklyn Nets,Miami Heat,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
