,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Anthony Davis,39:15,10,17,.588,1,2,.500,9,10,.900,3,9,12,2,3,3,2,2,30,+7,Phoenix Suns,Los Angeles Lakers,2023-10-26
1,LeBron James,35:00,7,14,.500,1,5,.200,6,8,.750,1,7,8,9,2,2,5,1,21,+22,Phoenix Suns,Los Angeles Lakers,2023-10-26
2,D'Angelo Russell,33:05,6,16,.375,1,7,.143,1,1,1.000,0,4,4,5,2,1,3,2,14,+8,Phoenix Suns,Los Angeles Lakers,2023-10-26
3,Austin Reaves,27:54,4,7,.571,1,2,.500,1,2,.500,1,1,2,1,1,0,1,5,10,-11,Phoenix Suns,Los Angeles Lakers,2023-10-26
4,Taurean Prince,18:10,0,5,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,3,0,-15,Phoenix Suns,Los Angeles Lakers,2023-10-26
6,Gabe Vincent,35:01,3,10,.300,0,5,.000,1,2,.500,1,2,3,6,3,0,0,1,7,+13,Phoenix Suns,Los Angeles Lakers,2023-10-26
7,Christian Wood,21:24,2,7,.286,0,2,.000,3,4,.750,2,8,10,1,0,0,1,2,7,+23,Phoenix Suns,Los Angeles Lakers,2023-10-26
8,Rui Hachimura,12:29,2,3,.667,1,2,.500,2,2,1.000,0,0,0,0,1,1,1,2,7,-13,Phoenix Suns,Los Angeles Lakers,2023-10-26
9,Cam Reddish,11:45,2,5,.400,0,3,.000,0,0,,0,1,1,0,0,0,1,2,4,-12,Phoenix Suns,Los Angeles Lakers,2023-10-26
10,Jaxson Hayes,5:57,0,0,,0,0,,0,0,,0,2,2,0,1,0,2,3,0,+3,Phoenix Suns,Los Angeles Lakers,2023-10-26
11,Colin Castleton,0:0,Phoenix Suns,Los Angeles Lakers,2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Max Christie,0:0,Phoenix Suns,Los Angeles Lakers,2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,D'Moi Hodge,0:0,Phoenix Suns,Los Angeles Lakers,2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Maxwell Lewis,0:0,Phoenix Suns,Los Angeles Lakers,2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
