,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,De'Aaron Fox,39:34,8,20,.400,3,7,.429,5,9,.556,1,5,6,6,1,0,1,2,24,+3,Indiana Pacers,Sacramento Kings,2024-01-18
1,Kevin Huerter,38:41,11,17,.647,7,12,.583,2,2,1.000,0,2,2,4,1,1,2,4,31,-3,Indiana Pacers,Sacramento Kings,2024-01-18
2,Keegan Murray,38:07,11,18,.611,1,5,.200,4,5,.800,3,6,9,0,2,1,1,3,27,+10,Indiana Pacers,Sacramento Kings,2024-01-18
3,Domantas Sabonis,38:03,8,13,.615,0,1,.000,5,8,.625,0,11,11,10,0,1,3,5,21,-4,Indiana Pacers,Sacramento Kings,2024-01-18
4,Harrison Barnes,22:19,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2,0,Indiana Pacers,Sacramento Kings,2024-01-18
6,Malik Monk,26:11,3,9,.333,2,6,.333,1,6,.167,1,2,3,4,1,2,1,3,9,-7,Indiana Pacers,Sacramento Kings,2024-01-18
7,Trey Lyles,19:17,0,2,.000,0,2,.000,0,0,,1,2,3,2,1,0,0,0,0,-9,Indiana Pacers,Sacramento Kings,2024-01-18
8,Sasha Vezenkov,10:46,2,3,.667,2,3,.667,1,2,.500,2,1,3,0,1,1,0,1,7,-6,Indiana Pacers,Sacramento Kings,2024-01-18
9,Alex Len,5:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-5,Indiana Pacers,Sacramento Kings,2024-01-18
10,Keon Ellis,1:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,Indiana Pacers,Sacramento Kings,2024-01-18
11,Chris Duarte,0:0,Indiana Pacers,Sacramento Kings,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kessler Edwards,0:0,Indiana Pacers,Sacramento Kings,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,JaVale McGee,0:0,Indiana Pacers,Sacramento Kings,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Davion Mitchell,0:0,Indiana Pacers,Sacramento Kings,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Juan Toscano-Anderson,0:0,Indiana Pacers,Sacramento Kings,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
