,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zion Williamson,29:04,8,14,.571,0,0,,7,7,1.000,1,1,2,2,1,0,5,0,23,-20,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
1,Brandon Ingram,27:52,9,18,.500,2,2,1.000,6,8,.750,0,6,6,1,0,0,1,0,26,-22,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
2,Jonas Valančiūnas,23:42,6,8,.750,1,3,.333,0,0,,1,9,10,6,0,0,0,3,13,-8,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
3,CJ McCollum,22:33,2,7,.286,1,4,.250,2,2,1.000,0,1,1,4,0,1,2,2,7,-30,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
4,Herbert Jones,19:37,4,9,.444,1,4,.250,0,0,,0,0,0,0,0,1,0,3,9,-14,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
6,Jordan Hawkins,29:20,2,10,.200,2,6,.333,2,2,1.000,1,6,7,1,0,0,3,0,8,-11,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
7,Jose Alvarado,20:46,1,2,.500,0,0,,2,2,1.000,0,1,1,2,2,0,0,4,4,0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
8,Dyson Daniels,17:59,0,1,.000,0,0,,0,0,,0,2,2,3,1,1,2,1,0,-2,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
9,Larry Nance Jr.,17:30,3,6,.500,2,3,.667,2,2,1.000,2,3,5,0,0,0,0,2,10,-21,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
10,Naji Marshall,15:14,3,6,.500,0,0,,2,6,.333,1,0,1,1,1,0,1,2,8,-7,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
11,Jeremiah Robinson-Earl,6:48,2,3,.667,0,1,.000,4,5,.800,3,0,3,0,0,0,0,0,8,+5,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
12,Cody Zeller,6:48,0,1,.000,0,0,,1,2,.500,0,3,3,0,0,0,0,0,1,+5,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
13,E.J. Liddell,2:47,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+5,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
14,Malcolm Hill,0:0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Trey Murphy III,0:0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
