,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cameron Johnson,34:40,5,16,.313,2,11,.182,2,2,1.000,1,5,6,1,0,0,3,0,14,+15,Washington Wizards,Brooklyn Nets,2023-11-12
1,Mikal Bridges,34:22,11,29,.379,2,14,.143,3,5,.600,4,9,13,2,1,0,4,0,27,+17,Washington Wizards,Brooklyn Nets,2023-11-12
2,Spencer Dinwiddie,30:43,3,10,.300,0,5,.000,6,7,.857,0,4,4,3,2,1,0,2,12,+13,Washington Wizards,Brooklyn Nets,2023-11-12
3,Nic Claxton,27:53,5,7,.714,0,0,,0,0,,4,9,13,2,0,4,0,2,10,+8,Washington Wizards,Brooklyn Nets,2023-11-12
4,Dorian Finney-Smith,20:04,2,7,.286,2,6,.333,0,0,,2,1,3,0,0,0,2,5,6,+7,Washington Wizards,Brooklyn Nets,2023-11-12
6,Royce O'Neale,30:33,3,8,.375,3,7,.429,1,2,.500,1,5,6,4,2,0,2,4,10,-2,Washington Wizards,Brooklyn Nets,2023-11-12
7,Dennis Smith Jr.,19:26,2,4,.500,2,2,1.000,2,2,1.000,1,3,4,6,0,0,4,1,8,-10,Washington Wizards,Brooklyn Nets,2023-11-12
8,Day'Ron Sharpe,19:21,3,6,.500,0,1,.000,2,2,1.000,7,5,12,1,1,1,1,1,8,-4,Washington Wizards,Brooklyn Nets,2023-11-12
9,Lonnie Walker IV,13:36,2,8,.250,1,3,.333,0,0,,0,2,2,2,0,0,1,1,5,-1,Washington Wizards,Brooklyn Nets,2023-11-12
10,Trendon Watford,9:21,1,3,.333,0,0,,0,0,,0,3,3,1,0,0,1,2,2,-3,Washington Wizards,Brooklyn Nets,2023-11-12
11,Armoni Brooks,0:0,Washington Wizards,Brooklyn Nets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Washington Wizards,Brooklyn Nets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
