,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bojan Bogdanović,35:38,5,19,.263,2,8,.250,0,0,,2,3,5,3,2,0,1,0,12,-7,Detroit Pistons,Golden State Warriors,2024-01-05
1,Cade Cunningham,35:29,13,22,.591,1,7,.143,3,3,1.000,0,5,5,3,0,1,2,2,30,-7,Detroit Pistons,Golden State Warriors,2024-01-05
2,Jalen Duren,32:46,6,6,1.000,0,0,,1,2,.500,4,8,12,2,0,2,1,2,13,-5,Detroit Pistons,Golden State Warriors,2024-01-05
3,Jaden Ivey,23:55,5,10,.500,2,5,.400,0,0,,2,2,4,3,0,1,4,6,12,-1,Detroit Pistons,Golden State Warriors,2024-01-05
4,Isaiah Livers,21:49,2,3,.667,1,2,.500,0,0,,0,1,1,1,1,0,0,2,5,-7,Detroit Pistons,Golden State Warriors,2024-01-05
6,Kevin Knox,23:08,7,13,.538,4,8,.500,0,0,,0,1,1,3,1,2,0,3,18,-6,Detroit Pistons,Golden State Warriors,2024-01-05
7,Alec Burks,21:22,5,14,.357,3,10,.300,0,0,,1,3,4,2,0,1,2,2,13,+9,Detroit Pistons,Golden State Warriors,2024-01-05
8,Killian Hayes,15:45,0,3,.000,0,2,.000,0,0,,0,1,1,5,2,0,0,0,0,-4,Detroit Pistons,Golden State Warriors,2024-01-05
9,James Wiseman,15:14,1,5,.200,0,1,.000,2,3,.667,1,2,3,0,0,2,0,2,4,+1,Detroit Pistons,Golden State Warriors,2024-01-05
10,Ausar Thompson,8:31,0,3,.000,0,1,.000,2,2,1.000,0,4,4,1,2,0,1,3,2,+3,Detroit Pistons,Golden State Warriors,2024-01-05
11,Marcus Sasser,6:23,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,+4,Detroit Pistons,Golden State Warriors,2024-01-05
12,Marvin Bagley III,0:0,Detroit Pistons,Golden State Warriors,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Joe Harris,0:0,Detroit Pistons,Golden State Warriors,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
