,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Santi Aldama,37:30,.750,.750,.583,.000,2.8,22.3,12.7,13.7,0.0,5.0,7.7,15.2,134,113,6.4,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
1,Jaren Jackson Jr.,34:26,.505,.478,.261,.174,0.0,15.2,7.7,30.2,1.4,8.2,16.8,37.9,87,108,-0.4,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
2,John Konchar,32:11,.820,.750,.250,.500,0.0,19.5,9.8,0.0,1.5,5.8,17.0,8.0,129,109,-2.6,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
3,Vince Williams Jr.,30:55,.672,.550,.500,.600,6.9,13.5,10.2,10.6,1.6,3.0,13.7,20.8,124,112,1.9,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
4,Scotty Pippen Jr.,22:22,.556,.556,.556,.000,4.8,14.0,9.4,30.2,6.5,4.2,18.2,21.6,101,100,6.5,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
6,GG Jackson II,28:34,.317,.250,.571,.286,7.5,11.0,9.2,10.5,0.0,6.6,6.0,25.7,75,114,-10.1,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
7,Jacob Gilyard,22:36,.750,.750,1.000,.000,0.0,4.6,2.3,38.9,2.2,0.0,0.0,7.8,169,116,3.5,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
8,David Roddy,17:52,.083,.083,.167,.000,0.0,23.4,11.8,23.5,2.7,0.0,0.0,29.4,34,109,-20.8,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
9,Trey Jemison,13:34,1.025,1.000,.000,.500,7.9,15.4,11.7,0.0,3.6,6.9,0.0,7.9,216,104,4.6,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
10,Tosan Evbuomwan,0:0,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Matthew Hurt,0:0,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Xavier Tillman Sr.,0:0,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
