,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Brunson,33:56,7,17,.412,2,5,.400,6,6,1.000,2,5,7,6,0,0,2,2,22,-25,New York Knicks,Los Angeles Clippers,2023-12-16
1,Julius Randle,30:54,8,17,.471,0,3,.000,6,6,1.000,2,2,4,3,0,0,3,3,22,-20,New York Knicks,Los Angeles Clippers,2023-12-16
2,RJ Barrett,28:19,7,15,.467,2,7,.286,2,2,1.000,1,4,5,0,0,1,1,1,18,-30,New York Knicks,Los Angeles Clippers,2023-12-16
3,Donte DiVincenzo,21:44,5,8,.625,5,8,.625,3,3,1.000,0,1,1,1,1,0,0,3,18,-22,New York Knicks,Los Angeles Clippers,2023-12-16
4,Jericho Sims,18:11,3,4,.750,0,0,,1,1,1.000,0,2,2,1,1,0,0,3,7,-13,New York Knicks,Los Angeles Clippers,2023-12-16
6,Isaiah Hartenstein,29:49,5,7,.714,0,0,,2,4,.500,6,4,10,2,0,3,3,3,12,-9,New York Knicks,Los Angeles Clippers,2023-12-16
7,Quentin Grimes,23:32,3,8,.375,2,5,.400,0,0,,0,1,1,0,1,0,0,3,8,-5,New York Knicks,Los Angeles Clippers,2023-12-16
8,Immanuel Quickley,19:10,3,8,.375,0,3,.000,3,4,.750,0,4,4,3,0,0,0,0,9,+3,New York Knicks,Los Angeles Clippers,2023-12-16
9,Miles McBride,10:30,2,4,.500,0,0,,0,0,,0,1,1,2,2,0,0,2,4,-4,New York Knicks,Los Angeles Clippers,2023-12-16
10,Josh Hart,8:17,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,1,2,0,+1,New York Knicks,Los Angeles Clippers,2023-12-16
11,Taj Gibson,6:26,1,3,.333,0,2,.000,0,0,,1,0,1,0,1,0,0,0,2,+2,New York Knicks,Los Angeles Clippers,2023-12-16
12,DaQuan Jeffries,6:26,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,+2,New York Knicks,Los Angeles Clippers,2023-12-16
13,Ryan Arcidiacono,2:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+10,New York Knicks,Los Angeles Clippers,2023-12-16
14,Evan Fournier,0:0,New York Knicks,Los Angeles Clippers,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
