,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bruce Brown,37:37,7,13,.538,1,3,.333,4,4,1.000,1,6,7,3,3,2,2,3,19,+18,Toronto Raptors,Chicago Bulls,2024-01-30
1,Scottie Barnes,36:31,4,14,.286,0,3,.000,5,6,.833,1,3,4,7,1,0,5,1,13,+10,Toronto Raptors,Chicago Bulls,2024-01-30
2,Dennis Schröder,33:54,5,11,.455,0,1,.000,6,7,.857,1,2,3,10,2,1,6,2,16,+6,Toronto Raptors,Chicago Bulls,2024-01-30
3,Gary Trent Jr.,32:15,9,15,.600,6,11,.545,0,0,,0,5,5,1,1,0,2,1,24,+12,Toronto Raptors,Chicago Bulls,2024-01-30
4,Thaddeus Young,31:37,8,13,.615,0,1,.000,0,0,,4,2,6,6,0,0,1,5,16,+15,Toronto Raptors,Chicago Bulls,2024-01-30
6,Gradey Dick,20:07,0,1,.000,0,1,.000,0,0,,0,3,3,4,1,0,0,2,0,+2,Toronto Raptors,Chicago Bulls,2024-01-30
7,Jordan Nwora,18:51,5,7,.714,4,5,.800,3,3,1.000,0,2,2,0,0,1,0,2,17,-6,Toronto Raptors,Chicago Bulls,2024-01-30
8,Jalen McDaniels,14:02,3,6,.500,2,3,.667,0,0,,1,2,3,2,1,0,1,1,8,+6,Toronto Raptors,Chicago Bulls,2024-01-30
9,Chris Boucher,7:27,2,2,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,1,1,5,-5,Toronto Raptors,Chicago Bulls,2024-01-30
10,Jontay Porter,4:36,0,0,,0,0,,0,0,,1,1,2,1,1,0,1,1,0,-7,Toronto Raptors,Chicago Bulls,2024-01-30
11,Garrett Temple,3:03,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+4,Toronto Raptors,Chicago Bulls,2024-01-30
12,Otto Porter Jr.,0:0,Toronto Raptors,Chicago Bulls,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
