,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Rudy Gobert,38:53,.590,.500,.100,1.000,11.6,21.1,16.9,12.7,0.0,14.5,17.2,20.4,117,101,1.5,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
1,Jaden McDaniels,35:36,.611,.611,.222,.000,4.2,6.6,5.5,0.0,1.4,2.6,18.2,14.1,97,111,-4.0,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
2,Anthony Edwards,34:27,.647,.605,.316,.316,0.0,17.0,9.5,23.5,1.4,0.0,12.2,32.6,119,110,1.2,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
3,Mike Conley,29:44,.773,.773,.545,.000,10.1,7.9,8.8,47.9,3.3,0.0,0.0,16.9,174,108,16.4,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
4,Karl-Anthony Towns,29:22,.526,.500,.417,.250,0.0,27.9,15.7,8.9,0.0,3.2,7.0,22.2,103,108,-3.9,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
6,Nickeil Alexander-Walker,24:30,.700,.700,.600,.000,0.0,9.6,5.4,25.0,0.0,0.0,28.6,13.0,118,115,-0.8,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
7,Naz Reid,23:47,.769,.769,.385,.000,0.0,14.8,8.3,7.0,4.2,4.0,0.0,24.9,143,101,13.5,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
8,Kyle Anderson,15:03,.515,.333,.000,.667,0.0,23.3,13.1,22.9,3.3,0.0,20.5,14.8,111,103,-3.0,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
9,Jordan McLaughlin,7:18,,,,,0.0,32.1,18.0,0.0,6.8,0.0,100.0,12.5,0,95,-11.0,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
10,Luka Garza,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-7.5,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
11,Wendell Moore Jr.,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-6.7,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18
12,Troy Brown Jr.,0:0,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Shake Milton,0:0,Memphis Grizzlies,Minnesota Timberwolves,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
