,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Mikal Bridges,35:11,6,12,.500,0,2,.000,8,9,.889,2,4,6,4,3,0,3,4,20,-3,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
1,Nic Claxton,28:17,3,10,.300,0,0,,1,1,1.000,4,3,7,4,0,3,0,1,7,-12,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
2,Cameron Johnson,26:08,5,10,.500,1,4,.250,1,2,.500,2,3,5,3,2,0,2,1,12,-1,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
3,Spencer Dinwiddie,23:57,1,3,.333,1,3,.333,2,2,1.000,0,1,1,3,0,0,1,2,5,-10,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
4,Ben Simmons,22:59,2,6,.333,0,0,,0,0,,1,9,10,9,0,1,2,2,4,-6,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
6,Dorian Finney-Smith,27:48,4,8,.500,2,6,.333,0,1,.000,1,4,5,2,0,0,3,1,10,+7,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
7,Cam Thomas,25:08,13,21,.619,2,5,.400,8,11,.727,0,3,3,2,1,0,1,0,36,+5,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
8,Royce O'Neale,22:48,2,6,.333,1,4,.250,0,0,,0,7,7,2,0,0,1,2,5,+8,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
9,Dennis Smith Jr.,15:50,4,5,.800,2,3,.667,0,0,,2,2,4,1,0,0,1,1,10,+5,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
10,Day'Ron Sharpe,11:54,2,3,.667,0,0,,0,0,,1,1,2,0,0,2,3,2,4,+2,Cleveland Cavaliers,Brooklyn Nets,2023-10-25
11,Noah Clowney,0:0,Cleveland Cavaliers,Brooklyn Nets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Cleveland Cavaliers,Brooklyn Nets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lonnie Walker IV,0:0,Cleveland Cavaliers,Brooklyn Nets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Trendon Watford,0:0,Cleveland Cavaliers,Brooklyn Nets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
